commentId,comment,classification,comment_processed,word_phrase_list,complain,ask,ask send,send,send picture,picture,similarity_score,regression_weight
103161,"The visit was right to the point, the doctor asked questions about my present and past health issues as well as my family history.",0,visit right point doctor ask question present past health issue family history,"['visit', 'visit right', 'visit right point', 'visit right point doctor', 'visit right point doctor ask', 'visit right point doctor ask question', 'visit right point doctor ask question present', 'visit right point doctor ask question present past', 'visit right point doctor ask question present past health', 'visit right point doctor ask question present past health issue', 'visit right point doctor ask question present past health issue family', 'visit right point doctor ask question present past health issue family history', 'right', 'right point', 'right point doctor', 'right point doctor ask', 'right point doctor ask question', 'right point doctor ask question present', 'right point doctor ask question present past', 'right point doctor ask question present past health', 'right point doctor ask question present past health issue', 'right point doctor ask question present past health issue family', 'right point doctor ask question present past health issue family history', 'point', 'point doctor', 'point doctor ask', 'point doctor ask question', 'point doctor ask question present', 'point doctor ask question present past', 'point doctor ask question present past health', 'point doctor ask question present past health issue', 'point doctor ask question present past health issue family', 'point doctor ask question present past health issue family history', 'doctor', 'doctor ask', 'doctor ask question', 'doctor ask question present', 'doctor ask question present past', 'doctor ask question present past health', 'doctor ask question present past health issue', 'doctor ask question present past health issue family', 'doctor ask question present past health issue family history', 'ask', 'ask question', 'ask question present', 'ask question present past', 'ask question present past health', 'ask question present past health issue', 'ask question present past health issue family', 'ask question present past health issue family history', 'question', 'question present', 'question present past', 'question present past health', 'question present past health issue', 'question present past health issue family', 'question present past health issue family history', 'present', 'present past', 'present past health', 'present past health issue', 'present past health issue family', 'present past health issue family history', 'past', 'past health', 'past health issue', 'past health issue family', 'past health issue family history', 'health', 'health issue', 'health issue family', 'health issue family history', 'issue', 'issue family', 'issue family history', 'family', 'family history', 'history']",0,1,0,0,0,0,0.1,0.0
75917,My results have been everything that I ask for.,0,result ask,"['result', 'result ask', 'ask']",0,1,0,0,0,0,0.1,0.0
170000,I love getting asked for my ID when I'm 43!,0,love get ask,"['love', 'love get', 'love get ask', 'get', 'get ask', 'ask']",0,1,0,0,0,0,0.1,0.0
108921,He usually TOLD me how I felt and did not ask me.,1,normally tell feel not ask,"['normally', 'normally tell', 'normally tell feel', 'normally tell feel not', 'normally tell feel not ask', 'tell', 'tell feel', 'tell feel not', 'tell feel not ask', 'feel', 'feel not', 'feel not ask', 'not', 'not ask', 'ask']",0,1,0,0,0,0,0.1,0.0
67351,"Again, having a guest of a local hospital in the field was very useful in asking questions.",0,have guest local hospital field useful ask question,"['have', 'have guest', 'have guest local', 'have guest local hospital', 'have guest local hospital field', 'have guest local hospital field useful', 'have guest local hospital field useful ask', 'have guest local hospital field useful ask question', 'guest', 'guest local', 'guest local hospital', 'guest local hospital field', 'guest local hospital field useful', 'guest local hospital field useful ask', 'guest local hospital field useful ask question', 'local', 'local hospital', 'local hospital field', 'local hospital field useful', 'local hospital field useful ask', 'local hospital field useful ask question', 'hospital', 'hospital field', 'hospital field useful', 'hospital field useful ask', 'hospital field useful ask question', 'field', 'field useful', 'field useful ask', 'field useful ask question', 'useful', 'useful ask', 'useful ask question', 'ask', 'ask question', 'question']",0,1,0,0,0,0,0.1,0.0
146901,"Thank you again north Texas plastic surgery for a beautiful result and not sending me on""botched"".",0,thank plastic surgery beautiful result not send onbotched,"['thank', 'thank plastic', 'thank plastic surgery', 'thank plastic surgery beautiful', 'thank plastic surgery beautiful result', 'thank plastic surgery beautiful result not', 'thank plastic surgery beautiful result not send', 'thank plastic surgery beautiful result not send onbotched', 'plastic', 'plastic surgery', 'plastic surgery beautiful', 'plastic surgery beautiful result', 'plastic surgery beautiful result not', 'plastic surgery beautiful result not send', 'plastic surgery beautiful result not send onbotched', 'surgery', 'surgery beautiful', 'surgery beautiful result', 'surgery beautiful result not', 'surgery beautiful result not send', 'surgery beautiful result not send onbotched', 'beautiful', 'beautiful result', 'beautiful result not', 'beautiful result not send', 'beautiful result not send onbotched', 'result', 'result not', 'result not send', 'result not send onbotched', 'not', 'not send', 'not send onbotched', 'send', 'send onbotched', 'onbotched']",0,0,0,1,0,0,0.1,0.0
128504,Wife had very bad back issues first time he seen her he sent her to rehab which did more damage.,1,wife bad issue time see send read damage,"['wife', 'wife bad', 'wife bad issue', 'wife bad issue time', 'wife bad issue time see', 'wife bad issue time see send', 'wife bad issue time see send read', 'wife bad issue time see send read damage', 'bad', 'bad issue', 'bad issue time', 'bad issue time see', 'bad issue time see send', 'bad issue time see send read', 'bad issue time see send read damage', 'issue', 'issue time', 'issue time see', 'issue time see send', 'issue time see send read', 'issue time see send read damage', 'time', 'time see', 'time see send', 'time see send read', 'time see send read damage', 'see', 'see send', 'see send read', 'see send read damage', 'send', 'send read', 'send read damage', 'read', 'read damage', 'damage']",0,0,0,1,0,0,0.1,0.0
161778,Proper notification should be sent to the patient about any changes in regards to their insurance processes/office payments.,1,proper ratification send patient change regard insurance processesoffice payment,"['proper', 'proper ratification', 'proper ratification send', 'proper ratification send patient', 'proper ratification send patient change', 'proper ratification send patient change regard', 'proper ratification send patient change regard insurance', 'proper ratification send patient change regard insurance processesoffice', 'proper ratification send patient change regard insurance processesoffice payment', 'ratification', 'ratification send', 'ratification send patient', 'ratification send patient change', 'ratification send patient change regard', 'ratification send patient change regard insurance', 'ratification send patient change regard insurance processesoffice', 'ratification send patient change regard insurance processesoffice payment', 'send', 'send patient', 'send patient change', 'send patient change regard', 'send patient change regard insurance', 'send patient change regard insurance processesoffice', 'send patient change regard insurance processesoffice payment', 'patient', 'patient change', 'patient change regard', 'patient change regard insurance', 'patient change regard insurance processesoffice', 'patient change regard insurance processesoffice payment', 'change', 'change regard', 'change regard insurance', 'change regard insurance processesoffice', 'change regard insurance processesoffice payment', 'regard', 'regard insurance', 'regard insurance processesoffice', 'regard insurance processesoffice payment', 'insurance', 'insurance processesoffice', 'insurance processesoffice payment', 'processesoffice', 'processesoffice payment', 'payment']",0,0,0,1,0,0,0.1,0.0
155498,Can't complain at all and I would definitely recommend these guys!,0,complain decidedly recommend gun,"['complain', 'complain decidedly', 'complain decidedly recommend', 'complain decidedly recommend gun', 'decidedly', 'decidedly recommend', 'decidedly recommend gun', 'recommend', 'recommend gun', 'gun']",1,0,0,0,0,0,0.1,0.0
185582,Rushed out the door to the receptionist who asks me for my name and interrupted me three letters in;,1,rush door reception ask interrupt letter,"['rush', 'rush door', 'rush door reception', 'rush door reception ask', 'rush door reception ask interrupt', 'rush door reception ask interrupt letter', 'door', 'door reception', 'door reception ask', 'door reception ask interrupt', 'door reception ask interrupt letter', 'reception', 'reception ask', 'reception ask interrupt', 'reception ask interrupt letter', 'ask', 'ask interrupt', 'ask interrupt letter', 'interrupt', 'interrupt letter', 'letter']",0,1,0,0,0,0,0.1,0.0
