commentId,comment,classification,comment_processed,word_phrase_list,ignore,word,word try,try,try sell,sell,similarity_score
77136,"My nurse got my IV in the first try, which is not usually the case with me.",0,nurse get four try not normally case,"['nurse', 'nurse get', 'nurse get four', 'nurse get four try', 'nurse get four try not', 'nurse get four try not normally', 'nurse get four try not normally case', 'get', 'get four', 'get four try', 'get four try not', 'get four try not normally', 'get four try not normally case', 'four', 'four try', 'four try not', 'four try not normally', 'four try not normally case', 'try', 'try not', 'try not normally', 'try not normally case', 'not', 'not normally', 'not normally case', 'normally', 'normally case', 'case']",0,0,0,1,0,0,0.1
148121,It's the best deal and I get to try out and utilize all that next health has to offer!!!,0,good deal try utilize health offer,"['good', 'good deal', 'good deal try', 'good deal try utilize', 'good deal try utilize health', 'good deal try utilize health offer', 'deal', 'deal try', 'deal try utilize', 'deal try utilize health', 'deal try utilize health offer', 'try', 'try utilize', 'try utilize health', 'try utilize health offer', 'utilize', 'utilize health', 'utilize health offer', 'health', 'health offer', 'offer']",0,0,0,1,0,0,0.1
133589,The doctor explains the problem and what will be done to try and fix it.,0,doctor explain problem try fix,"['doctor', 'doctor explain', 'doctor explain problem', 'doctor explain problem try', 'doctor explain problem try fix', 'explain', 'explain problem', 'explain problem try', 'explain problem try fix', 'problem', 'problem try', 'problem try fix', 'try', 'try fix', 'fix']",0,0,0,1,0,0,0.1
99098,More concerned about trying to do more than one can afford and also overpriced for what he does do.,1,concerned try afford overprice,"['concerned', 'concerned try', 'concerned try afford', 'concerned try afford overprice', 'try', 'try afford', 'try afford overprice', 'afford', 'afford overprice', 'overprice']",0,0,0,1,0,0,0.1
139556,"I have tried, over and over and over again to get a followup appointment.",1,try follow appointment,"['try', 'try follow', 'try follow appointment', 'follow', 'follow appointment', 'appointment']",0,0,0,1,0,0,0.1
132881,the morning of the surgery even when he was trying to get me say YES to his ill ideas.,1,surgery try yes ill idea,"['surgery', 'surgery try', 'surgery try yes', 'surgery try yes ill', 'surgery try yes ill idea', 'try', 'try yes', 'try yes ill', 'try yes ill idea', 'yes', 'yes ill', 'yes ill idea', 'ill', 'ill idea', 'idea']",0,0,0,1,0,0,0.1
153143,They will try everything to make you pay in the first visit.,1,try pay visit,"['try', 'try pay', 'try pay visit', 'pay', 'pay visit', 'visit']",0,0,0,1,0,0,0.1
156342,I left the office without trying on eye glass frames and charged $100 for contact lens fitting.,1,leave office try eye glass frame charge contact lens fit,"['leave', 'leave office', 'leave office try', 'leave office try eye', 'leave office try eye glass', 'leave office try eye glass frame', 'leave office try eye glass frame charge', 'leave office try eye glass frame charge contact', 'leave office try eye glass frame charge contact lens', 'leave office try eye glass frame charge contact lens fit', 'office', 'office try', 'office try eye', 'office try eye glass', 'office try eye glass frame', 'office try eye glass frame charge', 'office try eye glass frame charge contact', 'office try eye glass frame charge contact lens', 'office try eye glass frame charge contact lens fit', 'try', 'try eye', 'try eye glass', 'try eye glass frame', 'try eye glass frame charge', 'try eye glass frame charge contact', 'try eye glass frame charge contact lens', 'try eye glass frame charge contact lens fit', 'eye', 'eye glass', 'eye glass frame', 'eye glass frame charge', 'eye glass frame charge contact', 'eye glass frame charge contact lens', 'eye glass frame charge contact lens fit', 'glass', 'glass frame', 'glass frame charge', 'glass frame charge contact', 'glass frame charge contact lens', 'glass frame charge contact lens fit', 'frame', 'frame charge', 'frame charge contact', 'frame charge contact lens', 'frame charge contact lens fit', 'charge', 'charge contact', 'charge contact lens', 'charge contact lens fit', 'contact', 'contact lens', 'contact lens fit', 'lens', 'lens fit', 'fit']",0,0,0,1,0,0,0.1
91850,Then you try to wash your hands no water pressure to wash your hands properly.,1,try wash hand no water pressure wash hand properly,"['try', 'try wash', 'try wash hand', 'try wash hand no', 'try wash hand no water', 'try wash hand no water pressure', 'try wash hand no water pressure wash', 'try wash hand no water pressure wash hand', 'try wash hand no water pressure wash hand properly', 'wash', 'wash hand', 'wash hand no', 'wash hand no water', 'wash hand no water pressure', 'wash hand no water pressure wash', 'wash hand no water pressure wash hand', 'wash hand no water pressure wash hand properly', 'hand', 'hand no', 'hand no water', 'hand no water pressure', 'hand no water pressure wash', 'hand no water pressure wash hand', 'hand no water pressure wash hand properly', 'no', 'no water', 'no water pressure', 'no water pressure wash', 'no water pressure wash hand', 'no water pressure wash hand properly', 'water', 'water pressure', 'water pressure wash', 'water pressure wash hand', 'water pressure wash hand properly', 'pressure', 'pressure wash', 'pressure wash hand', 'pressure wash hand properly', 'wash', 'wash hand', 'wash hand properly', 'hand', 'hand properly', 'properly']",0,0,0,1,0,0,0.1
103444,I tried to keep my expectations low due to how much I wanted taken off but he surpassed my expectations by a long shot.,0,try expectation low want take surpass expectation long shoot,"['try', 'try expectation', 'try expectation low', 'try expectation low want', 'try expectation low want take', 'try expectation low want take surpass', 'try expectation low want take surpass expectation', 'try expectation low want take surpass expectation long', 'try expectation low want take surpass expectation long shoot', 'expectation', 'expectation low', 'expectation low want', 'expectation low want take', 'expectation low want take surpass', 'expectation low want take surpass expectation', 'expectation low want take surpass expectation long', 'expectation low want take surpass expectation long shoot', 'low', 'low want', 'low want take', 'low want take surpass', 'low want take surpass expectation', 'low want take surpass expectation long', 'low want take surpass expectation long shoot', 'want', 'want take', 'want take surpass', 'want take surpass expectation', 'want take surpass expectation long', 'want take surpass expectation long shoot', 'take', 'take surpass', 'take surpass expectation', 'take surpass expectation long', 'take surpass expectation long shoot', 'surpass', 'surpass expectation', 'surpass expectation long', 'surpass expectation long shoot', 'expectation', 'expectation long', 'expectation long shoot', 'long', 'long shoot', 'shoot']",0,0,0,1,0,0,0.1
87619,and he prefers to try less invasive therapies 1st.,0,prefer try invasion therapist st,"['prefer', 'prefer try', 'prefer try invasion', 'prefer try invasion therapist', 'prefer try invasion therapist st', 'try', 'try invasion', 'try invasion therapist', 'try invasion therapist st', 'invasion', 'invasion therapist', 'invasion therapist st', 'therapist', 'therapist st', 'st']",0,0,0,1,0,0,0.1
184166,but there are no words how he can and will change your life again THANKS DR.DORNIC…,0,no word change life thanks drdornic,"['no', 'no word', 'no word change', 'no word change life', 'no word change life thanks', 'no word change life thanks drdornic', 'word', 'word change', 'word change life', 'word change life thanks', 'word change life thanks drdornic', 'change', 'change life', 'change life thanks', 'change life thanks drdornic', 'life', 'life thanks', 'life thanks drdornic', 'thanks', 'thanks drdornic', 'drdornic']",0,1,0,0,0,0,0.1
190606,and he tried to compare the tardiness to my prior last appt when I ask a lot of questions and made someone else wait.,1,try compare hardness prior apt ask lot question wait,"['try', 'try compare', 'try compare hardness', 'try compare hardness prior', 'try compare hardness prior apt', 'try compare hardness prior apt ask', 'try compare hardness prior apt ask lot', 'try compare hardness prior apt ask lot question', 'try compare hardness prior apt ask lot question wait', 'compare', 'compare hardness', 'compare hardness prior', 'compare hardness prior apt', 'compare hardness prior apt ask', 'compare hardness prior apt ask lot', 'compare hardness prior apt ask lot question', 'compare hardness prior apt ask lot question wait', 'hardness', 'hardness prior', 'hardness prior apt', 'hardness prior apt ask', 'hardness prior apt ask lot', 'hardness prior apt ask lot question', 'hardness prior apt ask lot question wait', 'prior', 'prior apt', 'prior apt ask', 'prior apt ask lot', 'prior apt ask lot question', 'prior apt ask lot question wait', 'apt', 'apt ask', 'apt ask lot', 'apt ask lot question', 'apt ask lot question wait', 'ask', 'ask lot', 'ask lot question', 'ask lot question wait', 'lot', 'lot question', 'lot question wait', 'question', 'question wait', 'wait']",0,0,0,1,0,0,0.1
99077,"Now trying to get cortisone shots approved with another doctor who found S1 nerve issue, and bulged disk at L4/L5.",1,try cortisone shoot approve doctor find nerve issue bulge disk,"['try', 'try cortisone', 'try cortisone shoot', 'try cortisone shoot approve', 'try cortisone shoot approve doctor', 'try cortisone shoot approve doctor find', 'try cortisone shoot approve doctor find nerve', 'try cortisone shoot approve doctor find nerve issue', 'try cortisone shoot approve doctor find nerve issue bulge', 'try cortisone shoot approve doctor find nerve issue bulge disk', 'cortisone', 'cortisone shoot', 'cortisone shoot approve', 'cortisone shoot approve doctor', 'cortisone shoot approve doctor find', 'cortisone shoot approve doctor find nerve', 'cortisone shoot approve doctor find nerve issue', 'cortisone shoot approve doctor find nerve issue bulge', 'cortisone shoot approve doctor find nerve issue bulge disk', 'shoot', 'shoot approve', 'shoot approve doctor', 'shoot approve doctor find', 'shoot approve doctor find nerve', 'shoot approve doctor find nerve issue', 'shoot approve doctor find nerve issue bulge', 'shoot approve doctor find nerve issue bulge disk', 'approve', 'approve doctor', 'approve doctor find', 'approve doctor find nerve', 'approve doctor find nerve issue', 'approve doctor find nerve issue bulge', 'approve doctor find nerve issue bulge disk', 'doctor', 'doctor find', 'doctor find nerve', 'doctor find nerve issue', 'doctor find nerve issue bulge', 'doctor find nerve issue bulge disk', 'find', 'find nerve', 'find nerve issue', 'find nerve issue bulge', 'find nerve issue bulge disk', 'nerve', 'nerve issue', 'nerve issue bulge', 'nerve issue bulge disk', 'issue', 'issue bulge', 'issue bulge disk', 'bulge', 'bulge disk', 'disk']",0,0,0,1,0,0,0.1
