commentId,comment,classification,comment_processed,word_phrase_list,harm,harm know,know,similarity_score,regression_weight
151911,I knew from the consultation right then that this was the team I wanted to help me get back my body,0,know consultation right team want help body,"['know', 'know consultation', 'know consultation right', 'know consultation right team', 'know consultation right team want', 'know consultation right team want help', 'know consultation right team want help body', 'consultation', 'consultation right', 'consultation right team', 'consultation right team want', 'consultation right team want help', 'consultation right team want help body', 'right', 'right team', 'right team want', 'right team want help', 'right team want help body', 'team', 'team want', 'team want help', 'team want help body', 'want', 'want help', 'want help body', 'help', 'help body', 'body']",0,0,1,0.064516129032258,0.0
158256,"I was running late for my appointment, i called ahead to let them know and they were very understanding.",0,run late appointment call ahead let know understanding,"['run', 'run late', 'run late appointment', 'run late appointment call', 'run late appointment call ahead', 'run late appointment call ahead let', 'run late appointment call ahead let know', 'run late appointment call ahead let know understanding', 'late', 'late appointment', 'late appointment call', 'late appointment call ahead', 'late appointment call ahead let', 'late appointment call ahead let know', 'late appointment call ahead let know understanding', 'appointment', 'appointment call', 'appointment call ahead', 'appointment call ahead let', 'appointment call ahead let know', 'appointment call ahead let know understanding', 'call', 'call ahead', 'call ahead let', 'call ahead let know', 'call ahead let know understanding', 'ahead', 'ahead let', 'ahead let know', 'ahead let know understanding', 'let', 'let know', 'let know understanding', 'know', 'know understanding', 'understanding']",0,0,1,0.0512820512820512,0.0
117294,However I wouldn't know because I have yet to be able to meet him because I have yet to be scheduled for surgery!,1,know able meet schedule surgery,"['know', 'know able', 'know able meet', 'know able meet schedule', 'know able meet schedule surgery', 'able', 'able meet', 'able meet schedule', 'able meet schedule surgery', 'meet', 'meet schedule', 'meet schedule surgery', 'schedule', 'schedule surgery', 'surgery']",0,0,1,0.1111111111111111,0.0
62486,"He's very knowledgeable and knows who to recommend you to, to refer you to.",0,knowledgeable know recommend refer,"['knowledgeable', 'knowledgeable know', 'knowledgeable know recommend', 'knowledgeable know recommend refer', 'know', 'know recommend', 'know recommend refer', 'recommend', 'recommend refer', 'refer']",0,0,1,0.1538461538461538,0.0
112527,I don't know why I waited so long to do the facelift.,0,know wait long face lift,"['know', 'know wait', 'know wait long', 'know wait long face', 'know wait long face lift', 'wait', 'wait long', 'wait long face', 'wait long face lift', 'long', 'long face', 'long face lift', 'face', 'face lift', 'lift']",0,0,1,0.1111111111111111,0.0
124176,but I felt I had to let people like me know that there are good dentist out here like Dr. TYE!,0,feel let people like know good dentist like dr,"['feel', 'feel let', 'feel let people', 'feel let people like', 'feel let people like know', 'feel let people like know good', 'feel let people like know good dentist', 'feel let people like know good dentist like', 'feel let people like know good dentist like dr', 'let', 'let people', 'let people like', 'let people like know', 'let people like know good', 'let people like know good dentist', 'let people like know good dentist like', 'let people like know good dentist like dr', 'people', 'people like', 'people like know', 'people like know good', 'people like know good dentist', 'people like know good dentist like', 'people like know good dentist like dr', 'like', 'like know', 'like know good', 'like know good dentist', 'like know good dentist like', 'like know good dentist like dr', 'know', 'know good', 'know good dentist', 'know good dentist like', 'know good dentist like dr', 'good', 'good dentist', 'good dentist like', 'good dentist like dr', 'dentist', 'dentist like', 'dentist like dr', 'like', 'like dr', 'dr']",0,0,1,0.0416666666666666,0.0
164857,We are not finished with all the work I need but I know that I will be pleased.,0,not finish work need know please,"['not', 'not finish', 'not finish work', 'not finish work need', 'not finish work need know', 'not finish work need know please', 'finish', 'finish work', 'finish work need', 'finish work need know', 'finish work need know please', 'work', 'work need', 'work need know', 'work need know please', 'need', 'need know', 'need know please', 'know', 'know please', 'please']",0,0,1,0.0833333333333333,0.0
116094,just want people know that if u want a second op or having trouble with knees..go see him!!,0,want people know u want op have trouble knee,"['want', 'want people', 'want people know', 'want people know u', 'want people know u want', 'want people know u want op', 'want people know u want op have', 'want people know u want op have trouble', 'want people know u want op have trouble knee', 'people', 'people know', 'people know u', 'people know u want', 'people know u want op', 'people know u want op have', 'people know u want op have trouble', 'people know u want op have trouble knee', 'know', 'know u', 'know u want', 'know u want op', 'know u want op have', 'know u want op have trouble', 'know u want op have trouble knee', 'u', 'u want', 'u want op', 'u want op have', 'u want op have trouble', 'u want op have trouble knee', 'want', 'want op', 'want op have', 'want op have trouble', 'want op have trouble knee', 'op', 'op have', 'op have trouble', 'op have trouble knee', 'have', 'have trouble', 'have trouble knee', 'trouble', 'trouble knee', 'knee']",0,0,1,0.0416666666666666,0.0
174031,He knows EVERYTHING about immunology and allergy,0,know immunology clergy,"['know', 'know immunology', 'know immunology clergy', 'immunology', 'immunology clergy', 'clergy']",0,0,1,0.2222222222222222,0.0
160095,I will be returning for a follow up tummy tuck and I know I am in good hands.,0,return follow mummy tuck know good hand,"['return', 'return follow', 'return follow mummy', 'return follow mummy tuck', 'return follow mummy tuck know', 'return follow mummy tuck know good', 'return follow mummy tuck know good hand', 'follow', 'follow mummy', 'follow mummy tuck', 'follow mummy tuck know', 'follow mummy tuck know good', 'follow mummy tuck know good hand', 'mummy', 'mummy tuck', 'mummy tuck know', 'mummy tuck know good', 'mummy tuck know good hand', 'tuck', 'tuck know', 'tuck know good', 'tuck know good hand', 'know', 'know good', 'know good hand', 'good', 'good hand', 'hand']",0,0,1,0.064516129032258,0.0
166050,I know he will get my back better.,0,know good,"['know', 'know good', 'good']",0,0,1,0.3333333333333333,0.0
125639,"so kind he even called my husband in the night to know how I felt, that was the first in the States with a Doctor!",0,kind call husband night know feel state doctor,"['kind', 'kind call', 'kind call husband', 'kind call husband night', 'kind call husband night know', 'kind call husband night know feel', 'kind call husband night know feel state', 'kind call husband night know feel state doctor', 'call', 'call husband', 'call husband night', 'call husband night know', 'call husband night know feel', 'call husband night know feel state', 'call husband night know feel state doctor', 'husband', 'husband night', 'husband night know', 'husband night know feel', 'husband night know feel state', 'husband night know feel state doctor', 'night', 'night know', 'night know feel', 'night know feel state', 'night know feel state doctor', 'know', 'know feel', 'know feel state', 'know feel state doctor', 'feel', 'feel state', 'feel state doctor', 'state', 'state doctor', 'doctor']",0,0,1,0.0512820512820512,0.0
