commentId,comment,classification,comment_processed,word_phrase_list,facility,far,hygienic,similarity_score
123408,Have had 2 sessions of tattoo removal and so far so great!,0,session tattoo removal far great,"['session', 'session tattoo', 'session tattoo removal', 'session tattoo removal far', 'session tattoo removal far great', 'tattoo', 'tattoo removal', 'tattoo removal far', 'tattoo removal far great', 'removal', 'removal far', 'removal far great', 'far', 'far great', 'great']",0,1,0,0.2857142857142857
166860,"However, it far explains the detail of our conversation making it seem as my only reason for coming to his office was for money.",1,far explain detail conversation make reason come office money,"['far', 'far explain', 'far explain detail', 'far explain detail conversation', 'far explain detail conversation make', 'far explain detail conversation make reason', 'far explain detail conversation make reason come', 'far explain detail conversation make reason come office', 'far explain detail conversation make reason come office money', 'explain', 'explain detail', 'explain detail conversation', 'explain detail conversation make', 'explain detail conversation make reason', 'explain detail conversation make reason come', 'explain detail conversation make reason come office', 'explain detail conversation make reason come office money', 'detail', 'detail conversation', 'detail conversation make', 'detail conversation make reason', 'detail conversation make reason come', 'detail conversation make reason come office', 'detail conversation make reason come office money', 'conversation', 'conversation make', 'conversation make reason', 'conversation make reason come', 'conversation make reason come office', 'conversation make reason come office money', 'make', 'make reason', 'make reason come', 'make reason come office', 'make reason come office money', 'reason', 'reason come', 'reason come office', 'reason come office money', 'come', 'come office', 'come office money', 'office', 'office money', 'money']",0,1,0,0.2857142857142857
129196,Certainly we will look for a different facility in the future.,1,surely look different facility future,"['surely', 'surely look', 'surely look different', 'surely look different facility', 'surely look different facility future', 'look', 'look different', 'look different facility', 'look different facility future', 'different', 'different facility', 'different facility future', 'facility', 'facility future', 'future']",1,0,0,0.2857142857142857
101543,"When i first arrived, Rosa greeted me and immediately oriented to the facility and informed me of the doctor she would be assisting today.",0,arrive greet immediately torment facility inform doctor assist,"['arrive', 'arrive greet', 'arrive greet immediately', 'arrive greet immediately torment', 'arrive greet immediately torment facility', 'arrive greet immediately torment facility inform', 'arrive greet immediately torment facility inform doctor', 'arrive greet immediately torment facility inform doctor assist', 'greet', 'greet immediately', 'greet immediately torment', 'greet immediately torment facility', 'greet immediately torment facility inform', 'greet immediately torment facility inform doctor', 'greet immediately torment facility inform doctor assist', 'immediately', 'immediately torment', 'immediately torment facility', 'immediately torment facility inform', 'immediately torment facility inform doctor', 'immediately torment facility inform doctor assist', 'torment', 'torment facility', 'torment facility inform', 'torment facility inform doctor', 'torment facility inform doctor assist', 'facility', 'facility inform', 'facility inform doctor', 'facility inform doctor assist', 'inform', 'inform doctor', 'inform doctor assist', 'doctor', 'doctor assist', 'assist']",1,0,0,0.2857142857142857
57746,"It is too far for me, but I got a ride.",1,far get ride,"['far', 'far get', 'far get ride', 'get', 'get ride', 'ride']",0,1,0,0.2857142857142857
76279,Dr. Lake has gone far above and beyond his responsibilities to care for his patients.,0,go far responsibility care patient,"['go', 'go far', 'go far responsibility', 'go far responsibility care', 'go far responsibility care patient', 'far', 'far responsibility', 'far responsibility care', 'far responsibility care patient', 'responsibility', 'responsibility care', 'responsibility care patient', 'care', 'care patient', 'patient']",0,1,0,0.2857142857142857
177632,and being honest with me far outweighed what anyone could have ever done procedure wise.,0,honest far outweigh procedure wise,"['honest', 'honest far', 'honest far outweigh', 'honest far outweigh procedure', 'honest far outweigh procedure wise', 'far', 'far outweigh', 'far outweigh procedure', 'far outweigh procedure wise', 'outweigh', 'outweigh procedure', 'outweigh procedure wise', 'procedure', 'procedure wise', 'wise']",0,1,0,0.2857142857142857
121944,Rothman Orthopedic Specialty Hospital in Bensalem is a beautiful facility.,0,specially hospital bensalem beautiful facility,"['specially', 'specially hospital', 'specially hospital bensalem', 'specially hospital bensalem beautiful', 'specially hospital bensalem beautiful facility', 'hospital', 'hospital bensalem', 'hospital bensalem beautiful', 'hospital bensalem beautiful facility', 'bensalem', 'bensalem beautiful', 'bensalem beautiful facility', 'beautiful', 'beautiful facility', 'facility']",1,0,0,0.2857142857142857
67243,Environment was clean and hygenic.,0,environment clean hygienic,"['environment', 'environment clean', 'environment clean hygienic', 'clean', 'clean hygienic', 'hygienic']",0,0,1,0.2857142857142857
108553,"My recommendation is that you stay as far away from this ""Dr.""",1,recommendation stay far away dr,"['recommendation', 'recommendation stay', 'recommendation stay far', 'recommendation stay far away', 'recommendation stay far away dr', 'stay', 'stay far', 'stay far away', 'stay far away dr', 'far', 'far away', 'far away dr', 'away', 'away dr', 'dr']",0,1,0,0.2857142857142857
133891,Everyone was friendly and very quick as far as the waiting time.,0,friendly quick far wait time,"['friendly', 'friendly quick', 'friendly quick far', 'friendly quick far wait', 'friendly quick far wait time', 'quick', 'quick far', 'quick far wait', 'quick far wait time', 'far', 'far wait', 'far wait time', 'wait', 'wait time', 'time']",0,1,0,0.2857142857142857
112626,but a far more functional nose as well.,0,far functional nose,"['far', 'far functional', 'far functional nose', 'functional', 'functional nose', 'nose']",0,1,0,0.2857142857142857
162682,I cannot and will not recommend this facility to anyone and will inform everyone I know to avoid this facility.,1,recommend facility inform know avoid facility,"['recommend', 'recommend facility', 'recommend facility inform', 'recommend facility inform know', 'recommend facility inform know avoid', 'recommend facility inform know avoid facility', 'facility', 'facility inform', 'facility inform know', 'facility inform know avoid', 'facility inform know avoid facility', 'inform', 'inform know', 'inform know avoid', 'inform know avoid facility', 'know', 'know avoid', 'know avoid facility', 'avoid', 'avoid facility', 'facility']",1,0,0,0.2857142857142857
96146,The surgical facility was first-rate,0,surgical facility frustrate,"['surgical', 'surgical facility', 'surgical facility frustrate', 'facility', 'facility frustrate', 'frustrate']",1,0,0,0.2857142857142857
100428,The results were far better than I could expected!,0,result far good expect,"['result', 'result far', 'result far good', 'result far good expect', 'far', 'far good', 'far good expect', 'good', 'good expect', 'expect']",0,1,0,0.2857142857142857
98207,and mouth are horribly asymmetrical -- far worse than before I let him operate.,1,mouth dreadfully symmetrical far bad let operate,"['mouth', 'mouth dreadfully', 'mouth dreadfully symmetrical', 'mouth dreadfully symmetrical far', 'mouth dreadfully symmetrical far bad', 'mouth dreadfully symmetrical far bad let', 'mouth dreadfully symmetrical far bad let operate', 'dreadfully', 'dreadfully symmetrical', 'dreadfully symmetrical far', 'dreadfully symmetrical far bad', 'dreadfully symmetrical far bad let', 'dreadfully symmetrical far bad let operate', 'symmetrical', 'symmetrical far', 'symmetrical far bad', 'symmetrical far bad let', 'symmetrical far bad let operate', 'far', 'far bad', 'far bad let', 'far bad let operate', 'bad', 'bad let', 'bad let operate', 'let', 'let operate', 'operate']",0,1,0,0.2857142857142857
