commentId,comment,classification,comment_processed,word_phrase_list,calm,sweetness,visit,similarity_score
103161,"The visit was right to the point, the doctor asked questions about my present and past health issues as well as my family history.",0,visit right point doctor ask question present past health issue family history,"['visit', 'visit right', 'visit right point', 'visit right point doctor', 'visit right point doctor ask', 'visit right point doctor ask question', 'visit right point doctor ask question present', 'visit right point doctor ask question present past', 'visit right point doctor ask question present past health', 'visit right point doctor ask question present past health issue', 'visit right point doctor ask question present past health issue family', 'visit right point doctor ask question present past health issue family history', 'right', 'right point', 'right point doctor', 'right point doctor ask', 'right point doctor ask question', 'right point doctor ask question present', 'right point doctor ask question present past', 'right point doctor ask question present past health', 'right point doctor ask question present past health issue', 'right point doctor ask question present past health issue family', 'right point doctor ask question present past health issue family history', 'point', 'point doctor', 'point doctor ask', 'point doctor ask question', 'point doctor ask question present', 'point doctor ask question present past', 'point doctor ask question present past health', 'point doctor ask question present past health issue', 'point doctor ask question present past health issue family', 'point doctor ask question present past health issue family history', 'doctor', 'doctor ask', 'doctor ask question', 'doctor ask question present', 'doctor ask question present past', 'doctor ask question present past health', 'doctor ask question present past health issue', 'doctor ask question present past health issue family', 'doctor ask question present past health issue family history', 'ask', 'ask question', 'ask question present', 'ask question present past', 'ask question present past health', 'ask question present past health issue', 'ask question present past health issue family', 'ask question present past health issue family history', 'question', 'question present', 'question present past', 'question present past health', 'question present past health issue', 'question present past health issue family', 'question present past health issue family history', 'present', 'present past', 'present past health', 'present past health issue', 'present past health issue family', 'present past health issue family history', 'past', 'past health', 'past health issue', 'past health issue family', 'past health issue family history', 'health', 'health issue', 'health issue family', 'health issue family history', 'issue', 'issue family', 'issue family history', 'family', 'family history', 'history']",0,0,1,0.04901960784313726
77184,Excellent visit.,0,excellent visit,"['excellent', 'excellent visit', 'visit']",0,0,1,0.18518518518518517
116474,The parking lot was empty and my office visits in the past may have last 15 minutes.,1,parking lot office visit past,"['parking', 'parking lot', 'parking lot office', 'parking lot office visit', 'parking lot office visit past', 'lot', 'lot office', 'lot office visit', 'lot office visit past', 'office', 'office visit', 'office visit past', 'visit', 'visit past', 'past']",0,0,1,0.12820512820512822
136109,During my first visit I did wait over two hours between having my eyes measured,1,visit wait have eye measure,"['visit', 'visit wait', 'visit wait have', 'visit wait have eye', 'visit wait have eye measure', 'wait', 'wait have', 'wait have eye', 'wait have eye measure', 'have', 'have eye', 'have eye measure', 'eye', 'eye measure', 'measure']",0,0,1,0.12820512820512822
91882,She calmed my fears and She made me feel comfortable,0,calm fear feel comfortable,"['calm', 'calm fear', 'calm fear feel', 'calm fear feel comfortable', 'fear', 'fear feel', 'fear feel comfortable', 'feel', 'feel comfortable', 'comfortable']",1,0,0,0.14705882352941177
116357,Dr. Nachwalter was very attentive to everything I said during each follow up office visit after the operation to ensure of my speedy recovery.,0,attentive say follow office visit operation ensure speedy recovery,"['attentive', 'attentive say', 'attentive say follow', 'attentive say follow office', 'attentive say follow office visit', 'attentive say follow office visit operation', 'attentive say follow office visit operation ensure', 'attentive say follow office visit operation ensure speedy', 'attentive say follow office visit operation ensure speedy recovery', 'say', 'say follow', 'say follow office', 'say follow office visit', 'say follow office visit operation', 'say follow office visit operation ensure', 'say follow office visit operation ensure speedy', 'say follow office visit operation ensure speedy recovery', 'follow', 'follow office', 'follow office visit', 'follow office visit operation', 'follow office visit operation ensure', 'follow office visit operation ensure speedy', 'follow office visit operation ensure speedy recovery', 'office', 'office visit', 'office visit operation', 'office visit operation ensure', 'office visit operation ensure speedy', 'office visit operation ensure speedy recovery', 'visit', 'visit operation', 'visit operation ensure', 'visit operation ensure speedy', 'visit operation ensure speedy recovery', 'operation', 'operation ensure', 'operation ensure speedy', 'operation ensure speedy recovery', 'ensure', 'ensure speedy', 'ensure speedy recovery', 'speedy', 'speedy recovery', 'recovery']",0,0,1,0.07246376811594205
188700,On the day of surgery the staff made me extremely comfortable and calmed any fears I had.,0,surgery staff extremely comfortable calm fear,"['surgery', 'surgery staff', 'surgery staff extremely', 'surgery staff extremely comfortable', 'surgery staff extremely comfortable calm', 'surgery staff extremely comfortable calm fear', 'staff', 'staff extremely', 'staff extremely comfortable', 'staff extremely comfortable calm', 'staff extremely comfortable calm fear', 'extremely', 'extremely comfortable', 'extremely comfortable calm', 'extremely comfortable calm fear', 'comfortable', 'comfortable calm', 'comfortable calm fear', 'calm', 'calm fear', 'fear']",1,0,0,0.1111111111111111
103019,Dr. Sanders and his team utterly failed to have a follow up visit with my wife after her miscarriage.,1,team absolutely fail follow visit wife miscarriage,"['team', 'team absolutely', 'team absolutely fail', 'team absolutely fail follow', 'team absolutely fail follow visit', 'team absolutely fail follow visit wife', 'team absolutely fail follow visit wife miscarriage', 'absolutely', 'absolutely fail', 'absolutely fail follow', 'absolutely fail follow visit', 'absolutely fail follow visit wife', 'absolutely fail follow visit wife miscarriage', 'fail', 'fail follow', 'fail follow visit', 'fail follow visit wife', 'fail follow visit wife miscarriage', 'follow', 'follow visit', 'follow visit wife', 'follow visit wife miscarriage', 'visit', 'visit wife', 'visit wife miscarriage', 'wife', 'wife miscarriage', 'miscarriage']",0,0,1,0.09615384615384617
140165,THIS WAS THE BEST OB/GYN VISIT I HAVE EVER EXPERIENCED SO GENTLE WITH SUCH PROFESSIONALISM.,0,good obey visit experience gentle professionalism,"['good', 'good obey', 'good obey visit', 'good obey visit experience', 'good obey visit experience gentle', 'good obey visit experience gentle professionalism', 'obey', 'obey visit', 'obey visit experience', 'obey visit experience gentle', 'obey visit experience gentle professionalism', 'visit', 'visit experience', 'visit experience gentle', 'visit experience gentle professionalism', 'experience', 'experience gentle', 'experience gentle professionalism', 'gentle', 'gentle professionalism', 'professionalism']",0,0,1,0.1111111111111111
91985,Detailed care consistent with all other visits.,0,detail care consistent visit,"['detail', 'detail care', 'detail care consistent', 'detail care consistent visit', 'care', 'care consistent', 'care consistent visit', 'consistent', 'consistent visit', 'visit']",0,0,1,0.14705882352941177
57714,I could not set-up the appointment for the second visit that night. ,1,not set appointment visit,"['not', 'not set', 'not set appointment', 'not set appointment visit', 'set', 'set appointment', 'set appointment visit', 'appointment', 'appointment visit', 'visit']",0,0,1,0.14705882352941177
97528,Will visit her soon.,0,visit soon,"['visit', 'visit soon', 'soon']",0,0,1,0.18518518518518517
167765,He did not seem in any hurry to conclude the visit.,0,not hurry conclude visit,"['not', 'not hurry', 'not hurry conclude', 'not hurry conclude visit', 'hurry', 'hurry conclude', 'hurry conclude visit', 'conclude', 'conclude visit', 'visit']",0,0,1,0.14705882352941177
126244,"BRACE YOURSELF: after 5 months of PRK post-op visits, calls,",1,brace pre rostov visit call,"['brace', 'brace pre', 'brace pre rostov', 'brace pre rostov visit', 'brace pre rostov visit call', 'pre', 'pre rostov', 'pre rostov visit', 'pre rostov visit call', 'rostov', 'rostov visit', 'rostov visit call', 'visit', 'visit call', 'call']",0,0,1,0.12820512820512822
94435,After each visit I am fully aware of my current status,0,visit fully aware current status,"['visit', 'visit fully', 'visit fully aware', 'visit fully aware current', 'visit fully aware current status', 'fully', 'fully aware', 'fully aware current', 'fully aware current status', 'aware', 'aware current', 'aware current status', 'current', 'current status', 'status']",0,0,1,0.12820512820512822
