commentId,comment,classification,comment_processed,word_phrase_list,interest,interest personal,personal,personal life,life,similarity_score
106279,One of the best doctors around - personable and kind - great rapport with her staff and patients - provides top-notch 'service'.,0,good doctor personal kind great support staff patient provide ace service,"['good', 'good doctor', 'good doctor personal', 'good doctor personal kind', 'good doctor personal kind great', 'good doctor personal kind great support', 'good doctor personal kind great support staff', 'good doctor personal kind great support staff patient', 'good doctor personal kind great support staff patient provide', 'good doctor personal kind great support staff patient provide ace', 'good doctor personal kind great support staff patient provide ace service', 'doctor', 'doctor personal', 'doctor personal kind', 'doctor personal kind great', 'doctor personal kind great support', 'doctor personal kind great support staff', 'doctor personal kind great support staff patient', 'doctor personal kind great support staff patient provide', 'doctor personal kind great support staff patient provide ace', 'doctor personal kind great support staff patient provide ace service', 'personal', 'personal kind', 'personal kind great', 'personal kind great support', 'personal kind great support staff', 'personal kind great support staff patient', 'personal kind great support staff patient provide', 'personal kind great support staff patient provide ace', 'personal kind great support staff patient provide ace service', 'kind', 'kind great', 'kind great support', 'kind great support staff', 'kind great support staff patient', 'kind great support staff patient provide', 'kind great support staff patient provide ace', 'kind great support staff patient provide ace service', 'great', 'great support', 'great support staff', 'great support staff patient', 'great support staff patient provide', 'great support staff patient provide ace', 'great support staff patient provide ace service', 'support', 'support staff', 'support staff patient', 'support staff patient provide', 'support staff patient provide ace', 'support staff patient provide ace service', 'staff', 'staff patient', 'staff patient provide', 'staff patient provide ace', 'staff patient provide ace service', 'patient', 'patient provide', 'patient provide ace', 'patient provide ace service', 'provide', 'provide ace', 'provide ace service', 'ace', 'ace service', 'service']",0,0,1,0,0,0.027777777777777776
87059,and enjoy life.,0,enjoy life,"['enjoy', 'enjoy life', 'life']",0,0,0,0,1,0.2222222222222222
61025,She seems very sincere and interested in my health care,0,sincere interest health care,"['sincere', 'sincere interest', 'sincere interest health', 'sincere interest health care', 'interest', 'interest health', 'interest health care', 'health', 'health care', 'care']",1,0,0,0,0,0.125
111305,Dr Shawn Garber at NYBG saved my life.,0,nag save life,"['nag', 'nag save', 'nag save life', 'save', 'save life', 'life']",0,0,0,0,1,0.16666666666666666
180279,HPV is commonly misinformationed and the personal testimonials were informative.,0,normally misinformationed personal testimonial information,"['normally', 'normally misinformationed', 'normally misinformationed personal', 'normally misinformationed personal testimonial', 'normally misinformationed personal testimonial information', 'misinformationed', 'misinformationed personal', 'misinformationed personal testimonial', 'misinformationed personal testimonial information', 'personal', 'personal testimonial', 'personal testimonial information', 'testimonial', 'testimonial information', 'information']",0,0,1,0,0,0.09523809523809523
156666,His nurse/assistant had all the personal warmth of brass toilet seat but even she seemed taken aback by Dr. Cook's overreaction.,1,nurseassistant personal warmth brass toilet seat take aback cook overreaction,"['nurseassistant', 'nurseassistant personal', 'nurseassistant personal warmth', 'nurseassistant personal warmth brass', 'nurseassistant personal warmth brass toilet', 'nurseassistant personal warmth brass toilet seat', 'nurseassistant personal warmth brass toilet seat take', 'nurseassistant personal warmth brass toilet seat take aback', 'nurseassistant personal warmth brass toilet seat take aback cook', 'nurseassistant personal warmth brass toilet seat take aback cook overreaction', 'personal', 'personal warmth', 'personal warmth brass', 'personal warmth brass toilet', 'personal warmth brass toilet seat', 'personal warmth brass toilet seat take', 'personal warmth brass toilet seat take aback', 'personal warmth brass toilet seat take aback cook', 'personal warmth brass toilet seat take aback cook overreaction', 'warmth', 'warmth brass', 'warmth brass toilet', 'warmth brass toilet seat', 'warmth brass toilet seat take', 'warmth brass toilet seat take aback', 'warmth brass toilet seat take aback cook', 'warmth brass toilet seat take aback cook overreaction', 'brass', 'brass toilet', 'brass toilet seat', 'brass toilet seat take', 'brass toilet seat take aback', 'brass toilet seat take aback cook', 'brass toilet seat take aback cook overreaction', 'toilet', 'toilet seat', 'toilet seat take', 'toilet seat take aback', 'toilet seat take aback cook', 'toilet seat take aback cook overreaction', 'seat', 'seat take', 'seat take aback', 'seat take aback cook', 'seat take aback cook overreaction', 'take', 'take aback', 'take aback cook', 'take aback cook overreaction', 'aback', 'aback cook', 'aback cook overreaction', 'cook', 'cook overreaction', 'overreaction']",0,0,1,0,0,0.03278688524590164
64028,"Friendly and interested, she was genuinely interested in what I had to say.",0,friendly interest genuinely interest,"['friendly', 'friendly interest', 'friendly interest genuinely', 'friendly interest genuinely interest', 'interest', 'interest genuinely', 'interest genuinely interest', 'genuinely', 'genuinely interest', 'interest']",1,0,0,0,0,0.125
122353,Dr Chern and all others in the Seaview practice have been outstanding and have had mine and my family health in there best interest.,0,review practice outstanding family health good interest,"['review', 'review practice', 'review practice outstanding', 'review practice outstanding family', 'review practice outstanding family health', 'review practice outstanding family health good', 'review practice outstanding family health good interest', 'practice', 'practice outstanding', 'practice outstanding family', 'practice outstanding family health', 'practice outstanding family health good', 'practice outstanding family health good interest', 'outstanding', 'outstanding family', 'outstanding family health', 'outstanding family health good', 'outstanding family health good interest', 'family', 'family health', 'family health good', 'family health good interest', 'health', 'health good', 'health good interest', 'good', 'good interest', 'interest']",1,0,0,0,0,0.058823529411764705
150726,"If you have lost someone to COVID or know someone whose life was changed by COVID19 forever, stay away.",1,lose know life change forever stay away,"['lose', 'lose know', 'lose know life', 'lose know life change', 'lose know life change forever', 'lose know life change forever stay', 'lose know life change forever stay away', 'know', 'know life', 'know life change', 'know life change forever', 'know life change forever stay', 'know life change forever stay away', 'life', 'life change', 'life change forever', 'life change forever stay', 'life change forever stay away', 'change', 'change forever', 'change forever stay', 'change forever stay away', 'forever', 'forever stay', 'forever stay away', 'stay', 'stay away', 'away']",0,0,0,0,1,0.058823529411764705
180899,Nice to not have to explain my life story.,0,nice not explain life story,"['nice', 'nice not', 'nice not explain', 'nice not explain life', 'nice not explain life story', 'not', 'not explain', 'not explain life', 'not explain life story', 'explain', 'explain life', 'explain life story', 'life', 'life story', 'story']",0,0,0,0,1,0.09523809523809523
152934,"Amazing from Start 2 Finish!, I've spent the better part of my adult life with body image issues due to a childhood surgery.",0,amaze start finish spend good adult life body image issue childhood surgery,"['amaze', 'amaze start', 'amaze start finish', 'amaze start finish spend', 'amaze start finish spend good', 'amaze start finish spend good adult', 'amaze start finish spend good adult life', 'amaze start finish spend good adult life body', 'amaze start finish spend good adult life body image', 'amaze start finish spend good adult life body image issue', 'amaze start finish spend good adult life body image issue childhood', 'amaze start finish spend good adult life body image issue childhood surgery', 'start', 'start finish', 'start finish spend', 'start finish spend good', 'start finish spend good adult', 'start finish spend good adult life', 'start finish spend good adult life body', 'start finish spend good adult life body image', 'start finish spend good adult life body image issue', 'start finish spend good adult life body image issue childhood', 'start finish spend good adult life body image issue childhood surgery', 'finish', 'finish spend', 'finish spend good', 'finish spend good adult', 'finish spend good adult life', 'finish spend good adult life body', 'finish spend good adult life body image', 'finish spend good adult life body image issue', 'finish spend good adult life body image issue childhood', 'finish spend good adult life body image issue childhood surgery', 'spend', 'spend good', 'spend good adult', 'spend good adult life', 'spend good adult life body', 'spend good adult life body image', 'spend good adult life body image issue', 'spend good adult life body image issue childhood', 'spend good adult life body image issue childhood surgery', 'good', 'good adult', 'good adult life', 'good adult life body', 'good adult life body image', 'good adult life body image issue', 'good adult life body image issue childhood', 'good adult life body image issue childhood surgery', 'adult', 'adult life', 'adult life body', 'adult life body image', 'adult life body image issue', 'adult life body image issue childhood', 'adult life body image issue childhood surgery', 'life', 'life body', 'life body image', 'life body image issue', 'life body image issue childhood', 'life body image issue childhood surgery', 'body', 'body image', 'body image issue', 'body image issue childhood', 'body image issue childhood surgery', 'image', 'image issue', 'image issue childhood', 'image issue childhood surgery', 'issue', 'issue childhood', 'issue childhood surgery', 'childhood', 'childhood surgery', 'surgery']",0,0,0,0,1,0.023809523809523808
