commentId,comment,classification,comment_processed,word_phrase_list,personal,personal professional,professional,similarity_score
117151,Very professional all staff seemed genuinely concerned about my condition.,0,professional staff genuinely concerned condition,"['professional', 'professional staff', 'professional staff genuinely', 'professional staff genuinely concerned', 'professional staff genuinely concerned condition', 'staff', 'staff genuinely', 'staff genuinely concerned', 'staff genuinely concerned condition', 'genuinely', 'genuinely concerned', 'genuinely concerned condition', 'concerned', 'concerned condition', 'condition']",0,0,1,0.1111111111111111
61310,Very professional doctor.,0,professional,['professional'],0,0,1,0.5
118597,Horrible unprofessional staff that will not return calls.,1,atrocious professional staff not return call,"['atrocious', 'atrocious professional', 'atrocious professional staff', 'atrocious professional staff not', 'atrocious professional staff not return', 'atrocious professional staff not return call', 'professional', 'professional staff', 'professional staff not', 'professional staff not return', 'professional staff not return call', 'staff', 'staff not', 'staff not return', 'staff not return call', 'not', 'not return', 'not return call', 'return', 'return call', 'call']",0,0,1,0.08333333333333333
101392,The staff is very friendly and attends to your needs in a very professional manner.,0,staff friendly attend need professional manner,"['staff', 'staff friendly', 'staff friendly attend', 'staff friendly attend need', 'staff friendly attend need professional', 'staff friendly attend need professional manner', 'friendly', 'friendly attend', 'friendly attend need', 'friendly attend need professional', 'friendly attend need professional manner', 'attend', 'attend need', 'attend need professional', 'attend need professional manner', 'need', 'need professional', 'need professional manner', 'professional', 'professional manner', 'manner']",0,0,1,0.08333333333333333
86510,"My experience with him has been great, he is very professional, his staff is informative",0,experience great professional staff information,"['experience', 'experience great', 'experience great professional', 'experience great professional staff', 'experience great professional staff information', 'great', 'great professional', 'great professional staff', 'great professional staff information', 'professional', 'professional staff', 'professional staff information', 'staff', 'staff information', 'information']",0,0,1,0.1111111111111111
90298,so many professionals engaged in such a consistently encouraging and sincerely positive manner.,0,professional engage systematically encourage sincerely positive manner,"['professional', 'professional engage', 'professional engage systematically', 'professional engage systematically encourage', 'professional engage systematically encourage sincerely', 'professional engage systematically encourage sincerely positive', 'professional engage systematically encourage sincerely positive manner', 'engage', 'engage systematically', 'engage systematically encourage', 'engage systematically encourage sincerely', 'engage systematically encourage sincerely positive', 'engage systematically encourage sincerely positive manner', 'systematically', 'systematically encourage', 'systematically encourage sincerely', 'systematically encourage sincerely positive', 'systematically encourage sincerely positive manner', 'encourage', 'encourage sincerely', 'encourage sincerely positive', 'encourage sincerely positive manner', 'sincerely', 'sincerely positive', 'sincerely positive manner', 'positive', 'positive manner', 'manner']",0,0,1,0.06451612903225806
147230,"If you are having issues with anything ""Below the Knee to your Toes"" this professional",0,have issue knee toe professional,"['have', 'have issue', 'have issue knee', 'have issue knee toe', 'have issue knee toe professional', 'issue', 'issue knee', 'issue knee toe', 'issue knee toe professional', 'knee', 'knee toe', 'knee toe professional', 'toe', 'toe professional', 'professional']",0,0,1,0.1111111111111111
106035,"Dr. Yeko and his staff were always very professional, friendly and helpful.",0,staff professional friendly helpful,"['staff', 'staff professional', 'staff professional friendly', 'staff professional friendly helpful', 'professional', 'professional friendly', 'professional friendly helpful', 'friendly', 'friendly helpful', 'helpful']",0,0,1,0.15384615384615385
164186,for several weeks and then being canceled upon I found him not professional!,1,cancel find not professional,"['cancel', 'cancel find', 'cancel find not', 'cancel find not professional', 'find', 'find not', 'find not professional', 'not', 'not professional', 'professional']",0,0,1,0.15384615384615385
140188,"Everyone was very personable and kind, the student MA was very talented in drawing my blood.",0,personal kind student ma talented draw blood,"['personal', 'personal kind', 'personal kind student', 'personal kind student ma', 'personal kind student ma talented', 'personal kind student ma talented draw', 'personal kind student ma talented draw blood', 'kind', 'kind student', 'kind student ma', 'kind student ma talented', 'kind student ma talented draw', 'kind student ma talented draw blood', 'student', 'student ma', 'student ma talented', 'student ma talented draw', 'student ma talented draw blood', 'ma', 'ma talented', 'ma talented draw', 'ma talented draw blood', 'talented', 'talented draw', 'talented draw blood', 'draw', 'draw blood', 'blood']",1,0,0,0.06451612903225806
