commentId,comment,classification,comment_processed,word_phrase_list,no,no disappointment,disappointment,similarity_score
107952,She has no knowledge of basic aspects of healthcare and taking care of patients.Her skills are not professional and neither is her behavior.,1,no cognition basic aspect healthcare take care patientsher skill not professional neither behavior,"['no', 'no cognition', 'no cognition basic', 'no cognition basic aspect', 'no cognition basic aspect healthcare', 'no cognition basic aspect healthcare take', 'no cognition basic aspect healthcare take care', 'no cognition basic aspect healthcare take care patientsher', 'no cognition basic aspect healthcare take care patientsher skill', 'no cognition basic aspect healthcare take care patientsher skill not', 'no cognition basic aspect healthcare take care patientsher skill not professional', 'no cognition basic aspect healthcare take care patientsher skill not professional neither', 'no cognition basic aspect healthcare take care patientsher skill not professional neither behavior', 'cognition', 'cognition basic', 'cognition basic aspect', 'cognition basic aspect healthcare', 'cognition basic aspect healthcare take', 'cognition basic aspect healthcare take care', 'cognition basic aspect healthcare take care patientsher', 'cognition basic aspect healthcare take care patientsher skill', 'cognition basic aspect healthcare take care patientsher skill not', 'cognition basic aspect healthcare take care patientsher skill not professional', 'cognition basic aspect healthcare take care patientsher skill not professional neither', 'cognition basic aspect healthcare take care patientsher skill not professional neither behavior', 'basic', 'basic aspect', 'basic aspect healthcare', 'basic aspect healthcare take', 'basic aspect healthcare take care', 'basic aspect healthcare take care patientsher', 'basic aspect healthcare take care patientsher skill', 'basic aspect healthcare take care patientsher skill not', 'basic aspect healthcare take care patientsher skill not professional', 'basic aspect healthcare take care patientsher skill not professional neither', 'basic aspect healthcare take care patientsher skill not professional neither behavior', 'aspect', 'aspect healthcare', 'aspect healthcare take', 'aspect healthcare take care', 'aspect healthcare take care patientsher', 'aspect healthcare take care patientsher skill', 'aspect healthcare take care patientsher skill not', 'aspect healthcare take care patientsher skill not professional', 'aspect healthcare take care patientsher skill not professional neither', 'aspect healthcare take care patientsher skill not professional neither behavior', 'healthcare', 'healthcare take', 'healthcare take care', 'healthcare take care patientsher', 'healthcare take care patientsher skill', 'healthcare take care patientsher skill not', 'healthcare take care patientsher skill not professional', 'healthcare take care patientsher skill not professional neither', 'healthcare take care patientsher skill not professional neither behavior', 'take', 'take care', 'take care patientsher', 'take care patientsher skill', 'take care patientsher skill not', 'take care patientsher skill not professional', 'take care patientsher skill not professional neither', 'take care patientsher skill not professional neither behavior', 'care', 'care patientsher', 'care patientsher skill', 'care patientsher skill not', 'care patientsher skill not professional', 'care patientsher skill not professional neither', 'care patientsher skill not professional neither behavior', 'patientsher', 'patientsher skill', 'patientsher skill not', 'patientsher skill not professional', 'patientsher skill not professional neither', 'patientsher skill not professional neither behavior', 'skill', 'skill not', 'skill not professional', 'skill not professional neither', 'skill not professional neither behavior', 'not', 'not professional', 'not professional neither', 'not professional neither behavior', 'professional', 'professional neither', 'professional neither behavior', 'neither', 'neither behavior', 'behavior']",1,0,0,0.02127659574468085
140162,"I can finally breathe through the nose, and no longer have migraines.",0,finally breathe nose no long migraine,"['finally', 'finally breathe', 'finally breathe nose', 'finally breathe nose no', 'finally breathe nose no long', 'finally breathe nose no long migraine', 'breathe', 'breathe nose', 'breathe nose no', 'breathe nose no long', 'breathe nose no long migraine', 'nose', 'nose no', 'nose no long', 'nose no long migraine', 'no', 'no long', 'no long migraine', 'long', 'long migraine', 'migraine']",1,0,0,0.08333333333333333
140868,This doctor has no expertise whatsoever!,1,no expertness any,"['no', 'no expertness', 'no expertness any', 'expertness', 'expertness any', 'any']",1,0,0,0.2222222222222222
161770,They are 2 different sizes off by 200 ccs-one hangs low with a giant areola- one is normal-both have no feeling at all.,1,different size cone hang low giant areola normalboth no feel,"['different', 'different size', 'different size cone', 'different size cone hang', 'different size cone hang low', 'different size cone hang low giant', 'different size cone hang low giant areola', 'different size cone hang low giant areola normalboth', 'different size cone hang low giant areola normalboth no', 'different size cone hang low giant areola normalboth no feel', 'size', 'size cone', 'size cone hang', 'size cone hang low', 'size cone hang low giant', 'size cone hang low giant areola', 'size cone hang low giant areola normalboth', 'size cone hang low giant areola normalboth no', 'size cone hang low giant areola normalboth no feel', 'cone', 'cone hang', 'cone hang low', 'cone hang low giant', 'cone hang low giant areola', 'cone hang low giant areola normalboth', 'cone hang low giant areola normalboth no', 'cone hang low giant areola normalboth no feel', 'hang', 'hang low', 'hang low giant', 'hang low giant areola', 'hang low giant areola normalboth', 'hang low giant areola normalboth no', 'hang low giant areola normalboth no feel', 'low', 'low giant', 'low giant areola', 'low giant areola normalboth', 'low giant areola normalboth no', 'low giant areola normalboth no feel', 'giant', 'giant areola', 'giant areola normalboth', 'giant areola normalboth no', 'giant areola normalboth no feel', 'areola', 'areola normalboth', 'areola normalboth no', 'areola normalboth no feel', 'normalboth', 'normalboth no', 'normalboth no feel', 'no', 'no feel', 'feel']",1,0,0,0.034482758620689655
158692,so what you're really telling me is there is no doctor out there that can help me.,1,tell no help,"['tell', 'tell no', 'tell no help', 'no', 'no help', 'help']",1,0,0,0.2222222222222222
73884,No lines have come back at all!,0,no line come,"['no', 'no line', 'no line come', 'line', 'line come', 'come']",1,0,0,0.2222222222222222
113616,He?s a total maniac with no revision policy.,1,total maniac no revision policy,"['total', 'total maniac', 'total maniac no', 'total maniac no revision', 'total maniac no revision policy', 'maniac', 'maniac no', 'maniac no revision', 'maniac no revision policy', 'no', 'no revision', 'no revision policy', 'revision', 'revision policy', 'policy']",1,0,0,0.1111111111111111
92562,"I've got another issue that needs attention, I'd know no other doctor I have do it.",0,get issue need attention know no,"['get', 'get issue', 'get issue need', 'get issue need attention', 'get issue need attention know', 'get issue need attention know no', 'issue', 'issue need', 'issue need attention', 'issue need attention know', 'issue need attention know no', 'need', 'need attention', 'need attention know', 'need attention know no', 'attention', 'attention know', 'attention know no', 'know', 'know no', 'no']",1,0,0,0.08333333333333333
108572,Dr. Schachter is Very Good Doctor you won't be disappointment.,0,good wo disappointment,"['good', 'good wo', 'good wo disappointment', 'wo', 'wo disappointment', 'disappointment']",0,0,1,0.2222222222222222
82808,"I HAVE GONE FROM LITTLE TO NO CONFIDENCE, TO IT NOW BEING THRU THE ROOF.",0,go little no confidence thousand roof,"['go', 'go little', 'go little no', 'go little no confidence', 'go little no confidence thousand', 'go little no confidence thousand roof', 'little', 'little no', 'little no confidence', 'little no confidence thousand', 'little no confidence thousand roof', 'no', 'no confidence', 'no confidence thousand', 'no confidence thousand roof', 'confidence', 'confidence thousand', 'confidence thousand roof', 'thousand', 'thousand roof', 'roof']",1,0,0,0.08333333333333333
150316,They should call him Dr.Boobs lol no but honestly the BEST!!!,0,drboobs no honestly good,"['drboobs', 'drboobs no', 'drboobs no honestly', 'drboobs no honestly good', 'no', 'no honestly', 'no honestly good', 'honestly', 'honestly good', 'good']",1,0,0,0.15384615384615385
133949,"Walked out of surgery no crutches, no wheelchair.",0,walk surgery no crutch no wheelchair,"['walk', 'walk surgery', 'walk surgery no', 'walk surgery no crutch', 'walk surgery no crutch no', 'walk surgery no crutch no wheelchair', 'surgery', 'surgery no', 'surgery no crutch', 'surgery no crutch no', 'surgery no crutch no wheelchair', 'no', 'no crutch', 'no crutch no', 'no crutch no wheelchair', 'crutch', 'crutch no', 'crutch no wheelchair', 'no', 'no wheelchair', 'wheelchair']",1,0,0,0.08333333333333333
136245,I am feeling so confident in myself now and I am no longer hiding.,0,feel confident no long hide,"['feel', 'feel confident', 'feel confident no', 'feel confident no long', 'feel confident no long hide', 'confident', 'confident no', 'confident no long', 'confident no long hide', 'no', 'no long', 'no long hide', 'long', 'long hide', 'hide']",1,0,0,0.1111111111111111
164735,"To be very clear, I was treated 0%, I received what I consider to be zero help - there is no exaggeration.",1,clear treat receive consider help no exaggeration,"['clear', 'clear treat', 'clear treat receive', 'clear treat receive consider', 'clear treat receive consider help', 'clear treat receive consider help no', 'clear treat receive consider help no exaggeration', 'treat', 'treat receive', 'treat receive consider', 'treat receive consider help', 'treat receive consider help no', 'treat receive consider help no exaggeration', 'receive', 'receive consider', 'receive consider help', 'receive consider help no', 'receive consider help no exaggeration', 'consider', 'consider help', 'consider help no', 'consider help no exaggeration', 'help', 'help no', 'help no exaggeration', 'no', 'no exaggeration', 'exaggeration']",1,0,0,0.06451612903225806
126231,"I had a ""touch-up"" not long ago with no problems at all!",0,touch not long ago no problem,"['touch', 'touch not', 'touch not long', 'touch not long ago', 'touch not long ago no', 'touch not long ago no problem', 'not', 'not long', 'not long ago', 'not long ago no', 'not long ago no problem', 'long', 'long ago', 'long ago no', 'long ago no problem', 'ago', 'ago no', 'ago no problem', 'no', 'no problem', 'problem']",1,0,0,0.08333333333333333
96367,"for many years, and there is no one better in the field.",0,no good field,"['no', 'no good', 'no good field', 'good', 'good field', 'field']",1,0,0,0.2222222222222222
158355,"I spent 5 weeks and several hours plus $2900 for a service that gave no results, and",1,spend plus service give no result,"['spend', 'spend plus', 'spend plus service', 'spend plus service give', 'spend plus service give no', 'spend plus service give no result', 'plus', 'plus service', 'plus service give', 'plus service give no', 'plus service give no result', 'service', 'service give', 'service give no', 'service give no result', 'give', 'give no', 'give no result', 'no', 'no result', 'result']",1,0,0,0.08333333333333333
121919,horrible Place do no follow-up.,1,atrocious place no follow,"['atrocious', 'atrocious place', 'atrocious place no', 'atrocious place no follow', 'place', 'place no', 'place no follow', 'no', 'no follow', 'follow']",1,0,0,0.15384615384615385
90773,and I have no feeling at the top of my right breast.,1,no feel right breast,"['no', 'no feel', 'no feel right', 'no feel right breast', 'feel', 'feel right', 'feel right breast', 'right', 'right breast', 'breast']",1,0,0,0.15384615384615385
165269,Did several views on x ray which made me feel he cut no corners.,0,view x ray feel cut no corner,"['view', 'view x', 'view x ray', 'view x ray feel', 'view x ray feel cut', 'view x ray feel cut no', 'view x ray feel cut no corner', 'x', 'x ray', 'x ray feel', 'x ray feel cut', 'x ray feel cut no', 'x ray feel cut no corner', 'ray', 'ray feel', 'ray feel cut', 'ray feel cut no', 'ray feel cut no corner', 'feel', 'feel cut', 'feel cut no', 'feel cut no corner', 'cut', 'cut no', 'cut no corner', 'no', 'no corner', 'corner']",1,0,0,0.06451612903225806
