commentId,comment,classification,comment_processed,word_phrase_list,reception,reception incredibly,reception incredibly rude,incredibly,incredibly rude,rude,similarity_score
148045,"I will be a loyal to this practice, from the billing department to the receptionist. 100% Professional.",0,loyal practice fill department reception professional,"['loyal', 'loyal practice', 'loyal practice fill', 'loyal practice fill department', 'loyal practice fill department reception', 'loyal practice fill department reception professional', 'practice', 'practice fill', 'practice fill department', 'practice fill department reception', 'practice fill department reception professional', 'fill', 'fill department', 'fill department reception', 'fill department reception professional', 'department', 'department reception', 'department reception professional', 'reception', 'reception professional', 'professional']",1,0,0,0,0,0,0.07407407407407407
91327,The whole staff is incredibly warm and sincere with the children.,0,staff incredibly warm sincere child,"['staff', 'staff incredibly', 'staff incredibly warm', 'staff incredibly warm sincere', 'staff incredibly warm sincere child', 'incredibly', 'incredibly warm', 'incredibly warm sincere', 'incredibly warm sincere child', 'warm', 'warm sincere', 'warm sincere child', 'sincere', 'sincere child', 'child']",0,0,0,1,0,0,0.09523809523809523
140986,My scarring is also minimal and they came out so incredibly natural looking.,0,scar minimal come incredibly natural look,"['scar', 'scar minimal', 'scar minimal come', 'scar minimal come incredibly', 'scar minimal come incredibly natural', 'scar minimal come incredibly natural look', 'minimal', 'minimal come', 'minimal come incredibly', 'minimal come incredibly natural', 'minimal come incredibly natural look', 'come', 'come incredibly', 'come incredibly natural', 'come incredibly natural look', 'incredibly', 'incredibly natural', 'incredibly natural look', 'natural', 'natural look', 'look']",0,0,0,1,0,0,0.07407407407407407
87910,"Then, a second nurse came and she was even ruder than the doctor",1,nurse come rude,"['nurse', 'nurse come', 'nurse come rude', 'come', 'come rude', 'rude']",0,0,0,0,0,1,0.16666666666666666
68793,but the other staff was rude no eye contact and if they did no smiling at us is was uncomfortable.,1,staff rude no eye contact no smile uncomfortable,"['staff', 'staff rude', 'staff rude no', 'staff rude no eye', 'staff rude no eye contact', 'staff rude no eye contact no', 'staff rude no eye contact no smile', 'staff rude no eye contact no smile uncomfortable', 'rude', 'rude no', 'rude no eye', 'rude no eye contact', 'rude no eye contact no', 'rude no eye contact no smile', 'rude no eye contact no smile uncomfortable', 'no', 'no eye', 'no eye contact', 'no eye contact no', 'no eye contact no smile', 'no eye contact no smile uncomfortable', 'eye', 'eye contact', 'eye contact no', 'eye contact no smile', 'eye contact no smile uncomfortable', 'contact', 'contact no', 'contact no smile', 'contact no smile uncomfortable', 'no', 'no smile', 'no smile uncomfortable', 'smile', 'smile uncomfortable', 'uncomfortable']",0,0,0,0,0,1,0.047619047619047616
181436,"He does not use drugs, rather your blood, as the healing protocol, and it is incredibly effective.",0,not use drug blood heal protocol incredibly effective,"['not', 'not use', 'not use drug', 'not use drug blood', 'not use drug blood heal', 'not use drug blood heal protocol', 'not use drug blood heal protocol incredibly', 'not use drug blood heal protocol incredibly effective', 'use', 'use drug', 'use drug blood', 'use drug blood heal', 'use drug blood heal protocol', 'use drug blood heal protocol incredibly', 'use drug blood heal protocol incredibly effective', 'drug', 'drug blood', 'drug blood heal', 'drug blood heal protocol', 'drug blood heal protocol incredibly', 'drug blood heal protocol incredibly effective', 'blood', 'blood heal', 'blood heal protocol', 'blood heal protocol incredibly', 'blood heal protocol incredibly effective', 'heal', 'heal protocol', 'heal protocol incredibly', 'heal protocol incredibly effective', 'protocol', 'protocol incredibly', 'protocol incredibly effective', 'incredibly', 'incredibly effective', 'effective']",0,0,0,1,0,0,0.047619047619047616
186882,"Kiehn, and his staff are not very welcoming, rude, and racist and they",1,keen staff not welcome rude racism,"['keen', 'keen staff', 'keen staff not', 'keen staff not welcome', 'keen staff not welcome rude', 'keen staff not welcome rude racism', 'staff', 'staff not', 'staff not welcome', 'staff not welcome rude', 'staff not welcome rude racism', 'not', 'not welcome', 'not welcome rude', 'not welcome rude racism', 'welcome', 'welcome rude', 'welcome rude racism', 'rude', 'rude racism', 'racism']",0,0,0,0,0,1,0.07407407407407407
158801,She is very rude and if they don't let her go they will continue to lose Patients.,1,rude let continue lose patient,"['rude', 'rude let', 'rude let continue', 'rude let continue lose', 'rude let continue lose patient', 'let', 'let continue', 'let continue lose', 'let continue lose patient', 'continue', 'continue lose', 'continue lose patient', 'lose', 'lose patient', 'patient']",0,0,0,0,0,1,0.09523809523809523
158257,Never in my 20  years of getting annual skin checks was I ever asked to get fully nude.,1,get annual skin check ask fully rude,"['get', 'get annual', 'get annual skin', 'get annual skin check', 'get annual skin check ask', 'get annual skin check ask fully', 'get annual skin check ask fully rude', 'annual', 'annual skin', 'annual skin check', 'annual skin check ask', 'annual skin check ask fully', 'annual skin check ask fully rude', 'skin', 'skin check', 'skin check ask', 'skin check ask fully', 'skin check ask fully rude', 'check', 'check ask', 'check ask fully', 'check ask fully rude', 'ask', 'ask fully', 'ask fully rude', 'fully', 'fully rude', 'rude']",0,0,0,0,0,1,0.058823529411764705
121816,"for the increased symptoms- they treated you poorly, wherevery rude!",1,increase symptom treat poorly rude,"['increase', 'increase symptom', 'increase symptom treat', 'increase symptom treat poorly', 'increase symptom treat poorly rude', 'symptom', 'symptom treat', 'symptom treat poorly', 'symptom treat poorly rude', 'treat', 'treat poorly', 'treat poorly rude', 'poorly', 'poorly rude', 'rude']",0,0,0,0,0,1,0.09523809523809523
163407,"and she became very rude when I told her I wasn't sure yet,",1,rude tell sure,"['rude', 'rude tell', 'rude tell sure', 'tell', 'tell sure', 'sure']",0,0,0,0,0,1,0.16666666666666666
147336,I?ve never had an issue with the receptionist.,0,issue reception,"['issue', 'issue reception', 'reception']",1,0,0,0,0,0,0.2222222222222222
173487,I felt my consultation with Dr Rudy went well.,0,feel consultation rude go,"['feel', 'feel consultation', 'feel consultation rude', 'feel consultation rude go', 'consultation', 'consultation rude', 'consultation rude go', 'rude', 'rude go', 'go']",0,0,0,0,0,1,0.125
102953,"When I called to ask about the bill, both women I spoke with were extremely rude",1,call ask bill woman speak extremely rude,"['call', 'call ask', 'call ask bill', 'call ask bill woman', 'call ask bill woman speak', 'call ask bill woman speak extremely', 'call ask bill woman speak extremely rude', 'ask', 'ask bill', 'ask bill woman', 'ask bill woman speak', 'ask bill woman speak extremely', 'ask bill woman speak extremely rude', 'bill', 'bill woman', 'bill woman speak', 'bill woman speak extremely', 'bill woman speak extremely rude', 'woman', 'woman speak', 'woman speak extremely', 'woman speak extremely rude', 'speak', 'speak extremely', 'speak extremely rude', 'extremely', 'extremely rude', 'rude']",0,0,0,0,0,1,0.058823529411764705
152597,"but this time it was answered, by I?m guessing a receptionist that was clearly rushing and out of breath.",1,time answer guess reception clearly rush breath,"['time', 'time answer', 'time answer guess', 'time answer guess reception', 'time answer guess reception clearly', 'time answer guess reception clearly rush', 'time answer guess reception clearly rush breath', 'answer', 'answer guess', 'answer guess reception', 'answer guess reception clearly', 'answer guess reception clearly rush', 'answer guess reception clearly rush breath', 'guess', 'guess reception', 'guess reception clearly', 'guess reception clearly rush', 'guess reception clearly rush breath', 'reception', 'reception clearly', 'reception clearly rush', 'reception clearly rush breath', 'clearly', 'clearly rush', 'clearly rush breath', 'rush', 'rush breath', 'breath']",1,0,0,0,0,0,0.058823529411764705
158877,"and rude bedside manner, or the questionable push towards expensive and costly interventions.",1,rude bedside manner questionable push expensive costly intervention,"['rude', 'rude bedside', 'rude bedside manner', 'rude bedside manner questionable', 'rude bedside manner questionable push', 'rude bedside manner questionable push expensive', 'rude bedside manner questionable push expensive costly', 'rude bedside manner questionable push expensive costly intervention', 'bedside', 'bedside manner', 'bedside manner questionable', 'bedside manner questionable push', 'bedside manner questionable push expensive', 'bedside manner questionable push expensive costly', 'bedside manner questionable push expensive costly intervention', 'manner', 'manner questionable', 'manner questionable push', 'manner questionable push expensive', 'manner questionable push expensive costly', 'manner questionable push expensive costly intervention', 'questionable', 'questionable push', 'questionable push expensive', 'questionable push expensive costly', 'questionable push expensive costly intervention', 'push', 'push expensive', 'push expensive costly', 'push expensive costly intervention', 'expensive', 'expensive costly', 'expensive costly intervention', 'costly', 'costly intervention', 'intervention']",0,0,0,0,0,1,0.047619047619047616
189120,The young lady at the front who was checking people in was so rude to every single person who can in.,1,young lady check people rude single person,"['young', 'young lady', 'young lady check', 'young lady check people', 'young lady check people rude', 'young lady check people rude single', 'young lady check people rude single person', 'lady', 'lady check', 'lady check people', 'lady check people rude', 'lady check people rude single', 'lady check people rude single person', 'check', 'check people', 'check people rude', 'check people rude single', 'check people rude single person', 'people', 'people rude', 'people rude single', 'people rude single person', 'rude', 'rude single', 'rude single person', 'single', 'single person', 'person']",0,0,0,0,0,1,0.058823529411764705
