commentId,comment,classification,comment_processed,word_phrase_list,yea,alopecia,gun,gun know,know,know use,know use goose,use,use goose,goose,suggest,similarity_score
87107,He didn't know that I was infected he just wanted me to keep taking pain pills instead of bringing me in to find out.,1,know infect want take pain pill instead bring find,"['know', 'know infect', 'know infect want', 'know infect want take', 'know infect want take pain', 'know infect want take pain pill', 'know infect want take pain pill instead', 'know infect want take pain pill instead bring', 'know infect want take pain pill instead bring find', 'infect', 'infect want', 'infect want take', 'infect want take pain', 'infect want take pain pill', 'infect want take pain pill instead', 'infect want take pain pill instead bring', 'infect want take pain pill instead bring find', 'want', 'want take', 'want take pain', 'want take pain pill', 'want take pain pill instead', 'want take pain pill instead bring', 'want take pain pill instead bring find', 'take', 'take pain', 'take pain pill', 'take pain pill instead', 'take pain pill instead bring', 'take pain pill instead bring find', 'pain', 'pain pill', 'pain pill instead', 'pain pill instead bring', 'pain pill instead bring find', 'pill', 'pill instead', 'pill instead bring', 'pill instead bring find', 'instead', 'instead bring', 'instead bring find', 'bring', 'bring find', 'find']",0,0,0,0,1,0,0,0,0,0,0,0.0273972602739726
76362,I can honestly say that I would not know what to do if I had to see another psychiatrist.,0,honestly not know psychiatric,"['honestly', 'honestly not', 'honestly not know', 'honestly not know psychiatric', 'not', 'not know', 'not know psychiatric', 'know', 'know psychiatric', 'psychiatric']",0,0,0,0,1,0,0,0,0,0,0,0.05263157894736842
61091,She didn't seem to know what she was doing,1,know,['know'],0,0,0,0,1,0,0,0,0,0,0,0.06896551724137931
97787,Dr. Lam prepared me with everything I need to know about recovery time,0,dr prepare need know recovery time,"['dr', 'dr prepare', 'dr prepare need', 'dr prepare need know', 'dr prepare need know recovery', 'dr prepare need know recovery time', 'prepare', 'prepare need', 'prepare need know', 'prepare need know recovery', 'prepare need know recovery time', 'need', 'need know', 'need know recovery', 'need know recovery time', 'know', 'know recovery', 'know recovery time', 'recovery', 'recovery time', 'time']",0,0,0,0,1,0,0,0,0,0,0,0.04081632653061224
119914,and over bill all the time because they know the insurance won?t help you.,1,bill time know insurance wo help,"['bill', 'bill time', 'bill time know', 'bill time know insurance', 'bill time know insurance wo', 'bill time know insurance wo help', 'time', 'time know', 'time know insurance', 'time know insurance wo', 'time know insurance wo help', 'know', 'know insurance', 'know insurance wo', 'know insurance wo help', 'insurance', 'insurance wo', 'insurance wo help', 'wo', 'wo help', 'help']",0,0,0,0,1,0,0,0,0,0,0,0.04081632653061224
187700,Didn’t know about all of the symptoms.,0,know symptom,"['know', 'know symptom', 'symptom']",0,0,0,0,1,0,0,0,0,0,0,0.06451612903225806
175627,He gave me - waist that I never knew was possible!,0,give waist know possible,"['give', 'give waist', 'give waist know', 'give waist know possible', 'waist', 'waist know', 'waist know possible', 'know', 'know possible', 'possible']",0,0,0,0,1,0,0,0,0,0,0,0.05263157894736842
140882,"At my initial consultation, I knew he was the right surgeon.",0,initial consultation know right surgeon,"['initial', 'initial consultation', 'initial consultation know', 'initial consultation know right', 'initial consultation know right surgeon', 'consultation', 'consultation know', 'consultation know right', 'consultation know right surgeon', 'know', 'know right', 'know right surgeon', 'right', 'right surgeon', 'surgeon']",0,0,0,0,1,0,0,0,0,0,0,0.046511627906976744
179744,I knew what was happening in my joints and that made the pain less scary.,0,know happen joint pain scar,"['know', 'know happen', 'know happen joint', 'know happen joint pain', 'know happen joint pain scar', 'happen', 'happen joint', 'happen joint pain', 'happen joint pain scar', 'joint', 'joint pain', 'joint pain scar', 'pain', 'pain scar', 'scar']",0,0,0,0,1,0,0,0,0,0,0,0.046511627906976744
92771,and it's not fair Audrey took advantage of me even though she knew what she was doing was wrong.,1,not fair andrew take advantage know wrong,"['not', 'not fair', 'not fair andrew', 'not fair andrew take', 'not fair andrew take advantage', 'not fair andrew take advantage know', 'not fair andrew take advantage know wrong', 'fair', 'fair andrew', 'fair andrew take', 'fair andrew take advantage', 'fair andrew take advantage know', 'fair andrew take advantage know wrong', 'andrew', 'andrew take', 'andrew take advantage', 'andrew take advantage know', 'andrew take advantage know wrong', 'take', 'take advantage', 'take advantage know', 'take advantage know wrong', 'advantage', 'advantage know', 'advantage know wrong', 'know', 'know wrong', 'wrong']",0,0,0,0,1,0,0,0,0,0,0,0.03571428571428571
124210,I should have known better when 36 people leave one star rating.,1,know good people leave star rat,"['know', 'know good', 'know good people', 'know good people leave', 'know good people leave star', 'know good people leave star rat', 'good', 'good people', 'good people leave', 'good people leave star', 'good people leave star rat', 'people', 'people leave', 'people leave star', 'people leave star rat', 'leave', 'leave star', 'leave star rat', 'star', 'star rat', 'rat']",0,0,0,0,1,0,0,0,0,0,0,0.04081632653061224
152258,Because of his expertise and workmanship I know my results are unparalleled to that of any other facial/ENT surgeon.,0,expertness craft know result alone facialent surgeon,"['expertness', 'expertness craft', 'expertness craft know', 'expertness craft know result', 'expertness craft know result alone', 'expertness craft know result alone facialent', 'expertness craft know result alone facialent surgeon', 'craft', 'craft know', 'craft know result', 'craft know result alone', 'craft know result alone facialent', 'craft know result alone facialent surgeon', 'know', 'know result', 'know result alone', 'know result alone facialent', 'know result alone facialent surgeon', 'result', 'result alone', 'result alone facialent', 'result alone facialent surgeon', 'alone', 'alone facialent', 'alone facialent surgeon', 'facialent', 'facialent surgeon', 'surgeon']",0,0,0,0,1,0,0,0,0,0,0,0.03571428571428571
67029,I do not know what that nurse was saying.,1,not know nurse say,"['not', 'not know', 'not know nurse', 'not know nurse say', 'know', 'know nurse', 'know nurse say', 'nurse', 'nurse say', 'say']",0,0,0,0,1,0,0,0,0,0,0,0.05263157894736842
162883,Who knows what Dr. Hannibal Lechter injected into my face.,1,know dr hannibal letter inject face,"['know', 'know dr', 'know dr hannibal', 'know dr hannibal letter', 'know dr hannibal letter inject', 'know dr hannibal letter inject face', 'dr', 'dr hannibal', 'dr hannibal letter', 'dr hannibal letter inject', 'dr hannibal letter inject face', 'hannibal', 'hannibal letter', 'hannibal letter inject', 'hannibal letter inject face', 'letter', 'letter inject', 'letter inject face', 'inject', 'inject face', 'face']",0,0,0,0,1,0,0,0,0,0,0,0.04081632653061224
156353,He did not want to answer my questions he did not want to know about my symptoms sent me,1,not want answer question not want know symptom send,"['not', 'not want', 'not want answer', 'not want answer question', 'not want answer question not', 'not want answer question not want', 'not want answer question not want know', 'not want answer question not want know symptom', 'not want answer question not want know symptom send', 'want', 'want answer', 'want answer question', 'want answer question not', 'want answer question not want', 'want answer question not want know', 'want answer question not want know symptom', 'want answer question not want know symptom send', 'answer', 'answer question', 'answer question not', 'answer question not want', 'answer question not want know', 'answer question not want know symptom', 'answer question not want know symptom send', 'question', 'question not', 'question not want', 'question not want know', 'question not want know symptom', 'question not want know symptom send', 'not', 'not want', 'not want know', 'not want know symptom', 'not want know symptom send', 'want', 'want know', 'want know symptom', 'want know symptom send', 'know', 'know symptom', 'know symptom send', 'symptom', 'symptom send', 'send']",0,0,0,0,1,0,0,0,0,0,0,0.0273972602739726
167195,"He knows how to flip my lip correctly,",0,know lip lip correctly,"['know', 'know lip', 'know lip lip', 'know lip lip correctly', 'lip', 'lip lip', 'lip lip correctly', 'lip', 'lip correctly', 'correctly']",0,0,0,0,1,0,0,0,0,0,0,0.05263157894736842
142859,My kids never give me any trouble about going to this place because they know the doctors are super kind and comfort them.,0,kiss trouble go place know doctor super kind comfort,"['kiss', 'kiss trouble', 'kiss trouble go', 'kiss trouble go place', 'kiss trouble go place know', 'kiss trouble go place know doctor', 'kiss trouble go place know doctor super', 'kiss trouble go place know doctor super kind', 'kiss trouble go place know doctor super kind comfort', 'trouble', 'trouble go', 'trouble go place', 'trouble go place know', 'trouble go place know doctor', 'trouble go place know doctor super', 'trouble go place know doctor super kind', 'trouble go place know doctor super kind comfort', 'go', 'go place', 'go place know', 'go place know doctor', 'go place know doctor super', 'go place know doctor super kind', 'go place know doctor super kind comfort', 'place', 'place know', 'place know doctor', 'place know doctor super', 'place know doctor super kind', 'place know doctor super kind comfort', 'know', 'know doctor', 'know doctor super', 'know doctor super kind', 'know doctor super kind comfort', 'doctor', 'doctor super', 'doctor super kind', 'doctor super kind comfort', 'super', 'super kind', 'super kind comfort', 'kind', 'kind comfort', 'comfort']",0,0,0,0,1,0,0,0,0,0,0,0.0273972602739726
