commentId,comment,classification,comment_processed,word_phrase_list,possible,expect,outline,similarity_score
178268,for always going the extra mile in helping me receive the best possible care and support.,0,go extra mile help receive good possible care support,"['go', 'go extra', 'go extra mile', 'go extra mile help', 'go extra mile help receive', 'go extra mile help receive good', 'go extra mile help receive good possible', 'go extra mile help receive good possible care', 'go extra mile help receive good possible care support', 'extra', 'extra mile', 'extra mile help', 'extra mile help receive', 'extra mile help receive good', 'extra mile help receive good possible', 'extra mile help receive good possible care', 'extra mile help receive good possible care support', 'mile', 'mile help', 'mile help receive', 'mile help receive good', 'mile help receive good possible', 'mile help receive good possible care', 'mile help receive good possible care support', 'help', 'help receive', 'help receive good', 'help receive good possible', 'help receive good possible care', 'help receive good possible care support', 'receive', 'receive good', 'receive good possible', 'receive good possible care', 'receive good possible care support', 'good', 'good possible', 'good possible care', 'good possible care support', 'possible', 'possible care', 'possible care support', 'care', 'care support', 'support']",1,0,0,0.0392156862745098
127673,Recovery wasn't hard at all because Dr. DeJoseph let me know exactly what to expect.,0,recovery hard dr joseph let know precisely expect,"['recovery', 'recovery hard', 'recovery hard dr', 'recovery hard dr joseph', 'recovery hard dr joseph let', 'recovery hard dr joseph let know', 'recovery hard dr joseph let know precisely', 'recovery hard dr joseph let know precisely expect', 'hard', 'hard dr', 'hard dr joseph', 'hard dr joseph let', 'hard dr joseph let know', 'hard dr joseph let know precisely', 'hard dr joseph let know precisely expect', 'dr', 'dr joseph', 'dr joseph let', 'dr joseph let know', 'dr joseph let know precisely', 'dr joseph let know precisely expect', 'joseph', 'joseph let', 'joseph let know', 'joseph let know precisely', 'joseph let know precisely expect', 'let', 'let know', 'let know precisely', 'let know precisely expect', 'know', 'know precisely', 'know precisely expect', 'precisely', 'precisely expect', 'expect']",0,1,0,0.047619047619047616
161665,"If it were possible for him to practice other areas of medicine in addition to this, I would go to him for everything!!",0,possible practice area medicine addition,"['possible', 'possible practice', 'possible practice area', 'possible practice area medicine', 'possible practice area medicine addition', 'practice', 'practice area', 'practice area medicine', 'practice area medicine addition', 'area', 'area medicine', 'area medicine addition', 'medicine', 'medicine addition', 'addition']",1,0,0,0.09523809523809523
146173,My operation went better than you would expect.,0,operation go good expect,"['operation', 'operation go', 'operation go good', 'operation go good expect', 'go', 'go good', 'go good expect', 'good', 'good expect', 'expect']",0,1,0,0.125
135573,"He was thorough and precise, and my results are more than what I expected.",0,thorough precise result expect,"['thorough', 'thorough precise', 'thorough precise result', 'thorough precise result expect', 'precise', 'precise result', 'precise result expect', 'result', 'result expect', 'expect']",0,1,0,0.125
115853,The procedure was less painful than I expected and my recovery time was short.,0,procedure painful expect recovery time short,"['procedure', 'procedure painful', 'procedure painful expect', 'procedure painful expect recovery', 'procedure painful expect recovery time', 'procedure painful expect recovery time short', 'painful', 'painful expect', 'painful expect recovery', 'painful expect recovery time', 'painful expect recovery time short', 'expect', 'expect recovery', 'expect recovery time', 'expect recovery time short', 'recovery', 'recovery time', 'recovery time short', 'time', 'time short', 'short']",0,1,0,0.07407407407407407
118413,I was expecting my face to look like one big scab but it just looks dry,0,expect face look like big scab look dry,"['expect', 'expect face', 'expect face look', 'expect face look like', 'expect face look like big', 'expect face look like big scab', 'expect face look like big scab look', 'expect face look like big scab look dry', 'face', 'face look', 'face look like', 'face look like big', 'face look like big scab', 'face look like big scab look', 'face look like big scab look dry', 'look', 'look like', 'look like big', 'look like big scab', 'look like big scab look', 'look like big scab look dry', 'like', 'like big', 'like big scab', 'like big scab look', 'like big scab look dry', 'big', 'big scab', 'big scab look', 'big scab look dry', 'scab', 'scab look', 'scab look dry', 'look', 'look dry', 'dry']",0,1,0,0.047619047619047616
73284,"If not, I am confident that he will find a solution if one is possible.",0,not confident find solution possible,"['not', 'not confident', 'not confident find', 'not confident find solution', 'not confident find solution possible', 'confident', 'confident find', 'confident find solution', 'confident find solution possible', 'find', 'find solution', 'find solution possible', 'solution', 'solution possible', 'possible']",1,0,0,0.09523809523809523
149343,Waited over 3 hrs over my expected surgery time to be seen.,1,wait expect surgery time see,"['wait', 'wait expect', 'wait expect surgery', 'wait expect surgery time', 'wait expect surgery time see', 'expect', 'expect surgery', 'expect surgery time', 'expect surgery time see', 'surgery', 'surgery time', 'surgery time see', 'time', 'time see', 'see']",0,1,0,0.09523809523809523
161357,"I saw Dr Khan after being treated somewhere else, he was honest about what to reasonably expect and has been worth waiting for",0,see treat honest reasonably expect worth wait,"['see', 'see treat', 'see treat honest', 'see treat honest reasonably', 'see treat honest reasonably expect', 'see treat honest reasonably expect worth', 'see treat honest reasonably expect worth wait', 'treat', 'treat honest', 'treat honest reasonably', 'treat honest reasonably expect', 'treat honest reasonably expect worth', 'treat honest reasonably expect worth wait', 'honest', 'honest reasonably', 'honest reasonably expect', 'honest reasonably expect worth', 'honest reasonably expect worth wait', 'reasonably', 'reasonably expect', 'reasonably expect worth', 'reasonably expect worth wait', 'expect', 'expect worth', 'expect worth wait', 'worth', 'worth wait', 'wait']",0,1,0,0.058823529411764705
