commentId,comment,classification,comment_processed,word_phrase_list,beauty,mention,need,need sort,sort,massage,similarity_score
121049,"Since Front Desk didn't mention anything, I thought it should be ok as people are going to different doctors.",1,desk mention think ok people go different doctor,"['desk', 'desk mention', 'desk mention think', 'desk mention think ok', 'desk mention think ok people', 'desk mention think ok people go', 'desk mention think ok people go different', 'desk mention think ok people go different doctor', 'mention', 'mention think', 'mention think ok', 'mention think ok people', 'mention think ok people go', 'mention think ok people go different', 'mention think ok people go different doctor', 'think', 'think ok', 'think ok people', 'think ok people go', 'think ok people go different', 'think ok people go different doctor', 'ok', 'ok people', 'ok people go', 'ok people go different', 'ok people go different doctor', 'people', 'people go', 'people go different', 'people go different doctor', 'go', 'go different', 'go different doctor', 'different', 'different doctor', 'doctor']",0,1,0,0,0,0,0.125
92273,He is humble and listens to your needs,0,humble listen need,"['humble', 'humble listen', 'humble listen need', 'listen', 'listen need', 'need']",0,0,1,0,0,0,0.125
129195,Recently I have been seeing Elena for my hydrafacials and she has the most soothing face massage technique that makes me glow.,0,recently see helena hydrafacials soothe face massage technique make glow,"['recently', 'recently see', 'recently see helena', 'recently see helena hydrafacials', 'recently see helena hydrafacials soothe', 'recently see helena hydrafacials soothe face', 'recently see helena hydrafacials soothe face massage', 'recently see helena hydrafacials soothe face massage technique', 'recently see helena hydrafacials soothe face massage technique make', 'recently see helena hydrafacials soothe face massage technique make glow', 'see', 'see helena', 'see helena hydrafacials', 'see helena hydrafacials soothe', 'see helena hydrafacials soothe face', 'see helena hydrafacials soothe face massage', 'see helena hydrafacials soothe face massage technique', 'see helena hydrafacials soothe face massage technique make', 'see helena hydrafacials soothe face massage technique make glow', 'helena', 'helena hydrafacials', 'helena hydrafacials soothe', 'helena hydrafacials soothe face', 'helena hydrafacials soothe face massage', 'helena hydrafacials soothe face massage technique', 'helena hydrafacials soothe face massage technique make', 'helena hydrafacials soothe face massage technique make glow', 'hydrafacials', 'hydrafacials soothe', 'hydrafacials soothe face', 'hydrafacials soothe face massage', 'hydrafacials soothe face massage technique', 'hydrafacials soothe face massage technique make', 'hydrafacials soothe face massage technique make glow', 'soothe', 'soothe face', 'soothe face massage', 'soothe face massage technique', 'soothe face massage technique make', 'soothe face massage technique make glow', 'face', 'face massage', 'face massage technique', 'face massage technique make', 'face massage technique make glow', 'massage', 'massage technique', 'massage technique make', 'massage technique make glow', 'technique', 'technique make', 'technique make glow', 'make', 'make glow', 'glow']",0,0,0,0,0,1,0.125
62739,She gives me all the time I need.,0,give time need,"['give', 'give time', 'give time need', 'time', 'time need', 'need']",0,0,1,0,0,0,0.125
159482,"I had been told I most likely needed a root canal, possible extraction (plus sedation for FILLINGS) only to find out..",1,tell likely need root canal possible extraction plus sedition fill find,"['tell', 'tell likely', 'tell likely need', 'tell likely need root', 'tell likely need root canal', 'tell likely need root canal possible', 'tell likely need root canal possible extraction', 'tell likely need root canal possible extraction plus', 'tell likely need root canal possible extraction plus sedition', 'tell likely need root canal possible extraction plus sedition fill', 'tell likely need root canal possible extraction plus sedition fill find', 'likely', 'likely need', 'likely need root', 'likely need root canal', 'likely need root canal possible', 'likely need root canal possible extraction', 'likely need root canal possible extraction plus', 'likely need root canal possible extraction plus sedition', 'likely need root canal possible extraction plus sedition fill', 'likely need root canal possible extraction plus sedition fill find', 'need', 'need root', 'need root canal', 'need root canal possible', 'need root canal possible extraction', 'need root canal possible extraction plus', 'need root canal possible extraction plus sedition', 'need root canal possible extraction plus sedition fill', 'need root canal possible extraction plus sedition fill find', 'root', 'root canal', 'root canal possible', 'root canal possible extraction', 'root canal possible extraction plus', 'root canal possible extraction plus sedition', 'root canal possible extraction plus sedition fill', 'root canal possible extraction plus sedition fill find', 'canal', 'canal possible', 'canal possible extraction', 'canal possible extraction plus', 'canal possible extraction plus sedition', 'canal possible extraction plus sedition fill', 'canal possible extraction plus sedition fill find', 'possible', 'possible extraction', 'possible extraction plus', 'possible extraction plus sedition', 'possible extraction plus sedition fill', 'possible extraction plus sedition fill find', 'extraction', 'extraction plus', 'extraction plus sedition', 'extraction plus sedition fill', 'extraction plus sedition fill find', 'plus', 'plus sedition', 'plus sedition fill', 'plus sedition fill find', 'sedition', 'sedition fill', 'sedition fill find', 'fill', 'fill find', 'find']",0,0,1,0,0,0,0.125
86662,Whatever info or services I have ever needed they were,0,service need,"['service', 'service need', 'need']",0,0,1,0,0,0,0.125
83238,I recommend him to anyone who needs a doctor who will take the time to explain everything you need to know.,0,recommend need doctor time explain need know,"['recommend', 'recommend need', 'recommend need doctor', 'recommend need doctor time', 'recommend need doctor time explain', 'recommend need doctor time explain need', 'recommend need doctor time explain need know', 'need', 'need doctor', 'need doctor time', 'need doctor time explain', 'need doctor time explain need', 'need doctor time explain need know', 'doctor', 'doctor time', 'doctor time explain', 'doctor time explain need', 'doctor time explain need know', 'time', 'time explain', 'time explain need', 'time explain need know', 'explain', 'explain need', 'explain need know', 'need', 'need know', 'know']",0,0,1,0,0,0,0.125
163697,I was feeling sick and needed an IV day of and after calling around town Next Health was the only one with avalibility.,0,feel sick need four day call town health handiness,"['feel', 'feel sick', 'feel sick need', 'feel sick need four', 'feel sick need four day', 'feel sick need four day call', 'feel sick need four day call town', 'feel sick need four day call town health', 'feel sick need four day call town health handiness', 'sick', 'sick need', 'sick need four', 'sick need four day', 'sick need four day call', 'sick need four day call town', 'sick need four day call town health', 'sick need four day call town health handiness', 'need', 'need four', 'need four day', 'need four day call', 'need four day call town', 'need four day call town health', 'need four day call town health handiness', 'four', 'four day', 'four day call', 'four day call town', 'four day call town health', 'four day call town health handiness', 'day', 'day call', 'day call town', 'day call town health', 'day call town health handiness', 'call', 'call town', 'call town health', 'call town health handiness', 'town', 'town health', 'town health handiness', 'health', 'health handiness', 'handiness']",0,0,1,0,0,0,0.125
177137,and his team really have for your needs.,0,team need,"['team', 'team need', 'need']",0,0,1,0,0,0,0.125
176543,It was a very nice bonus to be seen by the aesthetician for a facial and massage after my surgery.,0,nice bonus see esthetician facial massage surgery,"['nice', 'nice bonus', 'nice bonus see', 'nice bonus see esthetician', 'nice bonus see esthetician facial', 'nice bonus see esthetician facial massage', 'nice bonus see esthetician facial massage surgery', 'bonus', 'bonus see', 'bonus see esthetician', 'bonus see esthetician facial', 'bonus see esthetician facial massage', 'bonus see esthetician facial massage surgery', 'see', 'see esthetician', 'see esthetician facial', 'see esthetician facial massage', 'see esthetician facial massage surgery', 'esthetician', 'esthetician facial', 'esthetician facial massage', 'esthetician facial massage surgery', 'facial', 'facial massage', 'facial massage surgery', 'massage', 'massage surgery', 'surgery']",0,0,0,0,0,1,0.125
90344,"and let me know that if I needed anything, not to hesitate to call.",0,let know need hesitate,"['let', 'let know', 'let know need', 'let know need hesitate', 'know', 'know need', 'know need hesitate', 'need', 'need hesitate', 'hesitate']",0,0,1,0,0,0,0.125
143329,They are always so comprehensive in answering my many questions and running appropriate tests until they feel they have the analysis they need.,0,comprehensive answer question run appropriate test feel analysis need,"['comprehensive', 'comprehensive answer', 'comprehensive answer question', 'comprehensive answer question run', 'comprehensive answer question run appropriate', 'comprehensive answer question run appropriate test', 'comprehensive answer question run appropriate test feel', 'comprehensive answer question run appropriate test feel analysis', 'comprehensive answer question run appropriate test feel analysis need', 'answer', 'answer question', 'answer question run', 'answer question run appropriate', 'answer question run appropriate test', 'answer question run appropriate test feel', 'answer question run appropriate test feel analysis', 'answer question run appropriate test feel analysis need', 'question', 'question run', 'question run appropriate', 'question run appropriate test', 'question run appropriate test feel', 'question run appropriate test feel analysis', 'question run appropriate test feel analysis need', 'run', 'run appropriate', 'run appropriate test', 'run appropriate test feel', 'run appropriate test feel analysis', 'run appropriate test feel analysis need', 'appropriate', 'appropriate test', 'appropriate test feel', 'appropriate test feel analysis', 'appropriate test feel analysis need', 'test', 'test feel', 'test feel analysis', 'test feel analysis need', 'feel', 'feel analysis', 'feel analysis need', 'analysis', 'analysis need', 'need']",0,0,1,0,0,0,0.125
