commentId,comment,classification,comment_processed,word_phrase_list,tell,tell post,post,similarity_score
154536,She tells me I don?t know your file and we will do better.,1,tell know file good,"['tell', 'tell know', 'tell know file', 'tell know file good', 'know', 'know file', 'know file good', 'file', 'file good', 'good']",1,0,0,0.11627906976744186
163446,I even told them the cream was not doing anything and I had 5 new spots develop since the first visit 2 weeks ago.,1,tell cream not new spot develop visit,"['tell', 'tell cream', 'tell cream not', 'tell cream not new', 'tell cream not new spot', 'tell cream not new spot develop', 'tell cream not new spot develop visit', 'cream', 'cream not', 'cream not new', 'cream not new spot', 'cream not new spot develop', 'cream not new spot develop visit', 'not', 'not new', 'not new spot', 'not new spot develop', 'not new spot develop visit', 'new', 'new spot', 'new spot develop', 'new spot develop visit', 'spot', 'spot develop', 'spot develop visit', 'develop', 'develop visit', 'visit']",1,0,0,0.043478260869565216
169649,"and courteous, from the office staff to the pre / post operation and even the valet parking guys.",0,courteous office staff pre post operation valet parking gun,"['courteous', 'courteous office', 'courteous office staff', 'courteous office staff pre', 'courteous office staff pre post', 'courteous office staff pre post operation', 'courteous office staff pre post operation valet', 'courteous office staff pre post operation valet parking', 'courteous office staff pre post operation valet parking gun', 'office', 'office staff', 'office staff pre', 'office staff pre post', 'office staff pre post operation', 'office staff pre post operation valet', 'office staff pre post operation valet parking', 'office staff pre post operation valet parking gun', 'staff', 'staff pre', 'staff pre post', 'staff pre post operation', 'staff pre post operation valet', 'staff pre post operation valet parking', 'staff pre post operation valet parking gun', 'pre', 'pre post', 'pre post operation', 'pre post operation valet', 'pre post operation valet parking', 'pre post operation valet parking gun', 'post', 'post operation', 'post operation valet', 'post operation valet parking', 'post operation valet parking gun', 'operation', 'operation valet', 'operation valet parking', 'operation valet parking gun', 'valet', 'valet parking', 'valet parking gun', 'parking', 'parking gun', 'gun']",0,0,1,0.0273224043715847
159482,"I had been told I most likely needed a root canal, possible extraction (plus sedation for FILLINGS) only to find out..",1,tell likely need root canal possible extraction plus sedition fill find,"['tell', 'tell likely', 'tell likely need', 'tell likely need root', 'tell likely need root canal', 'tell likely need root canal possible', 'tell likely need root canal possible extraction', 'tell likely need root canal possible extraction plus', 'tell likely need root canal possible extraction plus sedition', 'tell likely need root canal possible extraction plus sedition fill', 'tell likely need root canal possible extraction plus sedition fill find', 'likely', 'likely need', 'likely need root', 'likely need root canal', 'likely need root canal possible', 'likely need root canal possible extraction', 'likely need root canal possible extraction plus', 'likely need root canal possible extraction plus sedition', 'likely need root canal possible extraction plus sedition fill', 'likely need root canal possible extraction plus sedition fill find', 'need', 'need root', 'need root canal', 'need root canal possible', 'need root canal possible extraction', 'need root canal possible extraction plus', 'need root canal possible extraction plus sedition', 'need root canal possible extraction plus sedition fill', 'need root canal possible extraction plus sedition fill find', 'root', 'root canal', 'root canal possible', 'root canal possible extraction', 'root canal possible extraction plus', 'root canal possible extraction plus sedition', 'root canal possible extraction plus sedition fill', 'root canal possible extraction plus sedition fill find', 'canal', 'canal possible', 'canal possible extraction', 'canal possible extraction plus', 'canal possible extraction plus sedition', 'canal possible extraction plus sedition fill', 'canal possible extraction plus sedition fill find', 'possible', 'possible extraction', 'possible extraction plus', 'possible extraction plus sedition', 'possible extraction plus sedition fill', 'possible extraction plus sedition fill find', 'extraction', 'extraction plus', 'extraction plus sedition', 'extraction plus sedition fill', 'extraction plus sedition fill find', 'plus', 'plus sedition', 'plus sedition fill', 'plus sedition fill find', 'sedition', 'sedition fill', 'sedition fill find', 'fill', 'fill find', 'find']",1,0,0,0.018726591760299626
151036,But he didn't bother to tell me any of this in consultation or in the multiple follow up appointments,1,bother tell consultation multiple follow appointment,"['bother', 'bother tell', 'bother tell consultation', 'bother tell consultation multiple', 'bother tell consultation multiple follow', 'bother tell consultation multiple follow appointment', 'tell', 'tell consultation', 'tell consultation multiple', 'tell consultation multiple follow', 'tell consultation multiple follow appointment', 'consultation', 'consultation multiple', 'consultation multiple follow', 'consultation multiple follow appointment', 'multiple', 'multiple follow', 'multiple follow appointment', 'follow', 'follow appointment', 'appointment']",1,0,0,0.0574712643678161
163246,So I texted the number that the staff told me to text after I told them it was impossible to get through.,1,test number staff tell text tell impossible,"['test', 'test number', 'test number staff', 'test number staff tell', 'test number staff tell text', 'test number staff tell text tell', 'test number staff tell text tell impossible', 'number', 'number staff', 'number staff tell', 'number staff tell text', 'number staff tell text tell', 'number staff tell text tell impossible', 'staff', 'staff tell', 'staff tell text', 'staff tell text tell', 'staff tell text tell impossible', 'tell', 'tell text', 'tell text tell', 'tell text tell impossible', 'text', 'text tell', 'text tell impossible', 'tell', 'tell impossible', 'impossible']",1,0,0,0.043478260869565216
180515,Brittney Whalen told me about Daxxify which is a new injectable toxin that lasts twice as long as botox.,0,tell daxxify new injectable toxin last twice long,"['tell', 'tell daxxify', 'tell daxxify new', 'tell daxxify new injectable', 'tell daxxify new injectable toxin', 'tell daxxify new injectable toxin last', 'tell daxxify new injectable toxin last twice', 'tell daxxify new injectable toxin last twice long', 'daxxify', 'daxxify new', 'daxxify new injectable', 'daxxify new injectable toxin', 'daxxify new injectable toxin last', 'daxxify new injectable toxin last twice', 'daxxify new injectable toxin last twice long', 'new', 'new injectable', 'new injectable toxin', 'new injectable toxin last', 'new injectable toxin last twice', 'new injectable toxin last twice long', 'injectable', 'injectable toxin', 'injectable toxin last', 'injectable toxin last twice', 'injectable toxin last twice long', 'toxin', 'toxin last', 'toxin last twice', 'toxin last twice long', 'last', 'last twice', 'last twice long', 'twice', 'twice long', 'long']",1,0,0,0.034013605442176874
145189,You may also be asked to pay a ransom or you get your personal information posted online.,1,ask pay ransom personal information post on-line,"['ask', 'ask pay', 'ask pay ransom', 'ask pay ransom personal', 'ask pay ransom personal information', 'ask pay ransom personal information post', 'ask pay ransom personal information post on-line', 'pay', 'pay ransom', 'pay ransom personal', 'pay ransom personal information', 'pay ransom personal information post', 'pay ransom personal information post on-line', 'ransom', 'ransom personal', 'ransom personal information', 'ransom personal information post', 'ransom personal information post on-line', 'personal', 'personal information', 'personal information post', 'personal information post on-line', 'information', 'information post', 'information post on-line', 'post', 'post on-line', 'on-line']",0,0,1,0.043478260869565216
98249,"My first time visit, it was very good, friendly staff, will tell others about.",0,time visit good friendly staff tell,"['time', 'time visit', 'time visit good', 'time visit good friendly', 'time visit good friendly staff', 'time visit good friendly staff tell', 'visit', 'visit good', 'visit good friendly', 'visit good friendly staff', 'visit good friendly staff tell', 'good', 'good friendly', 'good friendly staff', 'good friendly staff tell', 'friendly', 'friendly staff', 'friendly staff tell', 'staff', 'staff tell', 'tell']",1,0,0,0.0574712643678161
159286,I was told that I would have to have a third surgery to rectify the problem.,1,tell surgery rectify problem,"['tell', 'tell surgery', 'tell surgery rectify', 'tell surgery rectify problem', 'surgery', 'surgery rectify', 'surgery rectify problem', 'rectify', 'rectify problem', 'problem']",1,0,0,0.11627906976744186
111911,I have never called any business where I was told to leave a voicemail for someone to call me back for an appointment.,1,call business tell leave voice mail appointment,"['call', 'call business', 'call business tell', 'call business tell leave', 'call business tell leave voice', 'call business tell leave voice mail', 'call business tell leave voice mail appointment', 'business', 'business tell', 'business tell leave', 'business tell leave voice', 'business tell leave voice mail', 'business tell leave voice mail appointment', 'tell', 'tell leave', 'tell leave voice', 'tell leave voice mail', 'tell leave voice mail appointment', 'leave', 'leave voice', 'leave voice mail', 'leave voice mail appointment', 'voice', 'voice mail', 'voice mail appointment', 'mail', 'mail appointment', 'appointment']",1,0,0,0.043478260869565216
148602,Friends already told me they would rip me off too....should?ve listemed,1,friend tell rip tooshouldve listen,"['friend', 'friend tell', 'friend tell rip', 'friend tell rip tooshouldve', 'friend tell rip tooshouldve listen', 'tell', 'tell rip', 'tell rip tooshouldve', 'tell rip tooshouldve listen', 'rip', 'rip tooshouldve', 'rip tooshouldve listen', 'tooshouldve', 'tooshouldve listen', 'listen']",1,0,0,0.07936507936507936
184117,"I told him the implants were replaced with new ones (3 years ago) they ""had just started using and wanted to try them"".",1,tell plant replace new one start want try,"['tell', 'tell plant', 'tell plant replace', 'tell plant replace new', 'tell plant replace new one', 'tell plant replace new one start', 'tell plant replace new one start want', 'tell plant replace new one start want try', 'plant', 'plant replace', 'plant replace new', 'plant replace new one', 'plant replace new one start', 'plant replace new one start want', 'plant replace new one start want try', 'replace', 'replace new', 'replace new one', 'replace new one start', 'replace new one start want', 'replace new one start want try', 'new', 'new one', 'new one start', 'new one start want', 'new one start want try', 'one', 'one start', 'one start want', 'one start want try', 'start', 'start want', 'start want try', 'want', 'want try', 'try']",1,0,0,0.034013605442176874
